ID	PSI	count	GeneID	geneSymbol
chr12:53564960-53565225|-|53564286|53565665	0.724409448819	127	ENSG00000139631.18_5	CSAD
chr5:32069674-32069756|+|32061240|32071489	1.0	15	ENSG00000133401.16_4	PDZD2
chr13:78141814-78141883|+|78138034|78142429	nan	0	ENSG00000136155.17_3	SCEL
chr4:103265600-103266072|-|103236987|103266501	0.986371379898	587	ENSG00000138821.13_4	SLC39A8
chr18:53254275-53254367|-|53252583|53255268	0.871900826446	242	ENSG00000196628.17_6	TCF4
chr13:47289694-47289799|+|47286732|47297355	0.0854271356784	199	ENSG00000136141.15_4	LRCH1
chr6:71136272-71136412|+|71125079|71138006	0.658536585366	164	ENSG00000082269.16_4	FAM135A
chr11:77048368-77048468|-|77047327|77051690	0.96843615495	697	ENSG00000149269.9_5	PAK1
chr2:40440308-40440358|+|40437164|40478823	0.0	5	ENSG00000227028.6_7	SLC8A1-AS1
chr5:27494341-27494442|+|27485136|27496055	0.0416666666667	24	ENSG00000250337.7_6	PURPL
chr10:49572654-49572699|+|49534008|49609654	0.5	240	ENSG00000107643.16_6	MAPK8
chr12:51634682-51634900|+|51634245|51636113	0.0	50	ENSG00000183283.16_3	DAZAP2
chr3:53277598-53277638|-|53276258|53289851	0.00772541662068	9061	ENSG00000163931.16_3	TKT
chr2:38690044-38690113|-|38686017|38696385	1.0	3	ENSG00000231367.6_7	LINC02613
chr3:179597716-179597911|-|179593265|179605460	0.0	9	ENSG00000114757.19_8	PEX5L
chr2:218694566-218694605|-|218686661|218696177	0.666666666667	6	ENSG00000079308.19_7	TNS1
chr7:38237811-38237966|+|38218022|38247047	0.0594184576485	791	ENSG00000010270.13_3	STARD3NL
chr19:32533805-32533977|+|32530525|32535738	nan	0	ENSG00000267779.7_6	LINC01533
chr3:52562461-52562555|-|52562327|52562652	0.991463414634	4100	ENSG00000168268.11_3	NT5DC2
chr8:93107255-93107399|-|93088365|93107574	0.0	31	ENSG00000079102.16_7	RUNX1T1
chr18:5810862-5811221|+|5793741|5842712	nan	0	ENSG00000261738.7_5	MIR3976HG
chr4:156693753-156693849|+|156681012|156696119	0.0207612456747	289	ENSG00000061918.13_4	GUCY1B1
chr17:3491481-3491661|-|3489220|3493100	1.0	189	ENSG00000196689.12_5	TRPV1
chr9:131222828-131222945|+|131221936|131223220	0.2578125	384	ENSG00000136811.16_5	ODF2
chr20:508576-508693|-|489304|524315	0.1029143898	2196	ENSG00000101266.19_6	CSNK2A1
chr8:125957879-125957988|+|125955511|125958296	nan	0	ENSG00000249816.7_7	LINC00964
chr6:25994224-25994370|+|25993146|25998130	0.037037037037	162	ENSG00000272462.3_6	U91328.1
chr3:141891917-141892039|-|141891298|141896323	0.0755208333333	384	ENSG00000175066.16_4	GK5
chr10:43868962-43869231|+|43868220|43869917	nan	0	ENSG00000150201.15_3	FXYD4
chr6:41997746-41997928|-|41905132|42016238	0.4	10	ENSG00000112576.12_3	CCND3
chr16:67491466-67491554|-|67487618|67493000	1.0	15	ENSG00000159720.12_4	ATP6V0D1
chr4:48075951-48076070|-|48073691|48078418	1.0	6	ENSG00000074966.11_3	TXK
chr7:48141420-48141467|+|48134424|48146469	0.0338983050847	236	ENSG00000183696.14_4	UPP1
chr3:184076469-184076571|-|184076098|184076762	0.0	20	ENSG00000114859.16_4	CLCN2
chr18:11505780-11505955|+|11505056|11506530	nan	0	ENSG00000267252.6_6	LINC01255
chr1:205388357-205388480|-|205350984|205389582	nan	0	ENSG00000186007.10_5	LEMD1
chr21:41755578-41756065|+|41755382|41756505	0.0	10	ENSG00000235123.5_6	DSCAM-AS1
chr19:17338648-17338814|+|17338008|17339064	0.530612244898	245	ENSG00000099330.9_3	OCEL1
chr7:138486071-138486143|+|138482931|138487644	1.0	28	ENSG00000214128.11_4	TMEM213
chr9:130660234-130660289|-|130658611|130661781	0.78125	480	ENSG00000160408.14_3	ST6GALNAC6
chr5:138715896-138716078|-|138715765|138716253	1.0	23	ENSG00000170482.17_7	SLC23A1
chr8:128200289-128200360|-|128200129|128214286	0.9	10	ENSG00000254166.3_6	CASC19
chr15:74948073-74948409|-|74932960|74963795	1.0	1756	ENSG00000179151.13_6	EDC3
chr7:37257316-37257361|-|37256300|37262219	0.0	28	ENSG00000155849.15_3	ELMO1
chr20:35399275-35399596|-|35396445|35399827	0.91238317757	856	ENSG00000149636.15_4	DSN1
chr12:42629415-42629557|-|42604421|42631400	0.0958904109589	73	ENSG00000015153.14_3	YAF2
chr6:29798329-29798377|+|29798187|29798544	nan	0	ENSG00000204632.11_3	HLA-G
chr3:150280343-150280447|+|150276249|150281301	0.997002398082	1668	ENSG00000144895.12_5	EIF2A
chr17:57430575-57430887|+|57409185|57465687	1.0	75	ENSG00000175155.9_4	YPEL2
chr18:59739553-59739598|-|59713212|59739905	0.0622222222222	225	ENSG00000197563.11_5	PIGN
chr6:84928820-84928932|-|84925640|84930774	0.2	205	ENSG00000135315.12_4	CEP162
chr21:39657508-39657611|+|39629107|39668847	0.769230769231	26	ENSG00000157551.19_6	KCNJ15
chr1:155255514-155255755|+|155255102|155256963	0.778947368421	95	ENSG00000143630.10_3	HCN3
chr10:119588315-119588426|-|119586650|119589977	nan	0	ENSG00000263041.2_7	AL513324.1
chr18:46917754-46917821|-|46906128|46917962	0.0127737226277	548	ENSG00000141627.13_4	DYM
chr1:153535890-153536012|-|153534067|153536209	0.0	11	ENSG00000196754.11_3	S100A2
chr3:23952819-23952941|-|23952412|23958274	0.923076923077	169	ENSG00000197885.10_2	NKIRAS1
chr12:127216888-127216953|-|127215349|127219690	0.0	5	ENSG00000256128.6_6	LINC00944
chr16:90015972-90016046|+|90015222|90020650	0.0164158686731	1462	ENSG00000140995.16_6	DEF8
chr19:44989246-44989368|-|44988646|45001335	0.189873417722	237	ENSG00000167384.10_2	ZNF180
chr6:31696641-31697002|-|31696522|31697827	0.661290322581	124	ENSG00000213722.9_5	DDAH2
chr3:118905525-118905657|+|118892485|118906621	0.0	2	ENSG00000114638.8_5	UPK1B
chr3:6748322-6748415|+|6736564|6759255	0.0	6	ENSG00000189229.11_7	AC069277.1
chr17:70416840-70417105|-|70400957|70424376	0.146258503401	294	ENSG00000227036.8_4	LINC00511
chr16:88909437-88909607|-|88909237|88923165	0.0427046263345	281	ENSG00000141012.13_4	GALNS
chr22:40749076-40749121|+|40746039|40754867	0.664596273292	161	ENSG00000239900.12_4	ADSL
chr16:70688440-70688574|+|70680878|70690504	nan	0	ENSG00000157368.10_2	IL34
chr5:55164618-55164736|+|55155427|55168097	nan	0	ENSG00000164509.15_4	IL31RA
chr15:25626415-25626536|+|25524031|25663934	0.0	38	ENSG00000224078.15_5	SNHG14
chr13:33020495-33020617|-|33018263|33052023	0.352941176471	85	ENSG00000244754.8_4	N4BP2L2
chr18:5241697-5241811|+|5239048|5290084	nan	0	ENSG00000263753.8_5	LINC00667
chr11:66590034-66590145|+|66589235|66595736	0.979274611399	193	ENSG00000173715.16_5	C11orf80
chr5:53697472-53697695|+|53616828|53699352	nan	0	ENSG00000249069.8_6	LINC01033
chr14:90447806-90447904|+|90446976|90449457	0.795454545455	88	ENSG00000042088.13_5	TDP1
chr19:49641461-49641684|+|49640168|49642924	1.0	214	ENSG00000177380.14_5	PPFIA3
chr2:241674135-241674162|-|241667829|241676479	0.0	15	ENSG00000130294.16_5	KIF1A
chr3:17627844-17628049|-|17603634|17665340	0.596153846154	52	ENSG00000131374.14_4	TBC1D5
chr6:80715821-80715892|+|80715699|80717525	0.0120643431635	1492	ENSG00000112742.10_4	TTK
chr12:69085747-69085892|+|69084526|69090598	0.995043370508	3228	ENSG00000111581.10_5	NUP107
chr10:6624099-6624163|+|6622889|6625637	0.402234636872	179	ENSG00000237943.7_5	PRKCQ-AS1
chr13:51503610-51503718|+|51501614|51504818	1.0	1387	ENSG00000136104.20_4	RNASEH2B
chr1:241953892-241953998|+|241951336|241958508	1.0	6	ENSG00000162843.17_3	WDR64
chr11:46139472-46139696|-|46113774|46140292	0.301470588235	136	ENSG00000135365.15_6	PHF21A
chr8:145011916-145011952|-|145011410|145012318	0.0	485	ENSG00000178209.15_6	PLEC
chr18:61066474-61066556|-|61064486|61067280	0.994594594595	555	ENSG00000119541.10_4	VPS4B
chr2:200773619-200773717|-|200765452|200773825	0.0	33	ENSG00000232732.11_8	AC097717.1
chr3:162992983-162993107|-|162919405|162996297	0.0	4	ENSG00000241369.6_5	LINC01192
chr1:244780830-244780988|+|244773628|244798790	0.894736842105	19	ENSG00000179397.18_6	CATSPERE
chr1:161182381-161182444|+|161182270|161183169	0.0130416491376	2377	ENSG00000158864.12_3	NDUFS2
chr4:146434392-146434530|+|146404020|146435589	0.255813953488	43	ENSG00000170365.10_4	SMAD1
chr12:106706070-106706212|+|106705010|106708135	0.0601503759398	133	ENSG00000166046.11_5	TCP11L2
chr2:98310909-98311062|+|98306790|98315488	0.579710144928	69	ENSG00000228486.10_7	C2orf92
chr5:74675161-74675298|-|74670016|74676896	0.861751152074	434	ENSG00000113163.16_4	COL4A3BP
