ID	PSI	count	GeneID	geneSymbol
chrX:110537006-110544971|-|110555866|110555869	nan	0	ENSG00000077279.18_5	DCX
chr2:24303688-24303901|-|24305754|24305870	0.969135802469	162	ENSG00000115129.14_3	TP53I3
chr6:167360169-167360227|-|167362053|167362057	0.00523560209424	955	ENSG00000026297.15_6	RNASET2
chr16:4835980-4836106|-|4837469|4837480	0.0	13	ENSG00000140623.13_5	SEPT12
chr17:34191761-34191894|-|34192218|34192222	1.0	9	ENSG00000270379.5_4	HEATR9
chr9:112144581-112144727|-|112145586|112145702	0.0	222	ENSG00000070159.14_3	PTPN3
chr15:64634741-64634884|-|64658172|64658184	1.0	17	ENSG00000259316.11_8	AC087632.1
chr17:33466253-33466333|-|33466838|33466867	0.201017811705	1179	ENSG00000073536.18_3	NLE1
chr10:100150354-100150511|-|100150627|100150766	0.28125	32	ENSG00000119943.13_4	PYROXD2
chr5:168110970-168111101|-|168112691|168112721	1.0	11	ENSG00000184347.14_4	SLIT3
chr8:39312857-39313023|-|39323363|39323367	nan	0	ENSG00000197475.11_3	ADAM3A
chr10:131666045-131666176|-|131671715|131671742	0.376595744681	470	ENSG00000108001.13_2	EBF3
chr17:455111-455190|-|456619|456672	0.973532796318	869	ENSG00000141252.20_5	VPS53
chr1:99355800-99358660|-|99380341|99380356	0.0	1	ENSG00000117598.12_3	PLPPR5
chr16:4829690-4829787|-|4833317|4833462	nan	0	ENSG00000140623.13_5	SEPT12
chr1:89329663-89329797|-|89352943|89352958	0.983419689119	965	ENSG00000137947.12_4	GTF2B
chr19:57334120-57334204|-|57334957|57334960	nan	0	ENSG00000198300.14_6	PEG3
chr3:196236390-196236540|-|196241974|196242030	nan	0	ENSG00000214097.5_3	SMCO1
chr1:23761025-23761111|-|23762215|23762343	0.137724550898	167	ENSG00000088280.19_4	ASAP3
chr4:122251580-122251678|-|122253975|122254088	1.0	90	ENSG00000186867.10_3	QRFPR
chr11:62591930-62592037|-|62592496|62592507	0.0631067961165	1030	ENSG00000162236.11_3	STX5
chr9:140470760-140470854|-|140471921|140472028	1.0	103	ENSG00000148399.13_4	DPH7
chr18:47810747-47810932|-|47811089|47811101	0.395633187773	1145	ENSG00000154832.14_3	CXXC1
chr5:138777975-138778173|-|138779369|138779373	0.0	8	ENSG00000170464.10_7	DNAJC18
chr11:31123723-31123829|-|31125190|31125194	1.0	6	ENSG00000170959.14_5	DCDC1
chr1:106531071-106531129|-|106534775|106534787	0.0	19	ENSG00000233047.7_5	LINC01677
chr1:9789085-9790763|-|9791179|9791263	0.0292949354518	2014	ENSG00000171603.17_3	CLSTN1
chr2:233347259-233347318|-|233347560|233347566	1.0	59	ENSG00000171551.12_3	ECEL1
chr2:86459747-86459925|-|86467044|86467143	1.0	5	ENSG00000068615.18_5	REEP1
chrX:19055584-19055608|-|19055706|19055715	1.0	46	ENSG00000173698.18_4	ADGRG2
chr3:193151633-193151706|-|193153436|193153464	1.0	23	ENSG00000127249.15_4	ATP13A4
chr19:10204024-10204295|-|10204368|10204488	0.875	8	ENSG00000130812.10_2	ANGPTL6
chr12:131958851-131959003|-|131976892|131977301	nan	0	ENSG00000256209.2_7	AC073578.1
chr7:107294416-107294678|-|107295055|107295088	0.0	9	ENSG00000233705.7_6	SLC26A4-AS1
chr7:108119627-108119823|-|108128202|108128388	0.99298245614	285	ENSG00000135241.17_6	PNPLA8
chr6:42227076-42227461|-|42230997|42231057	0.821428571429	56	ENSG00000124496.12_3	TRERF1
chr18:11625882-11625982|-|11629640|11629644	nan	0	ENSG00000257513.7_4	NPIPB1P
chr4:134061740-134061814|-|134063760|134063865	0.2	35	ENSG00000250241.6_6	AC105383.1
chr16:1484388-1484535|-|1484668|1484751	1.0	5	ENSG00000197599.12_3	CCDC154
chr7:151854845-151855010|-|151855941|151855947	0.354938271605	324	ENSG00000055609.18_5	KMT2C
chr12:110230456-110230622|-|110231289|110231331	0.0	36	ENSG00000111199.10_2	TRPV4
chr1:155172602-155172751|-|155172876|155172883	0.788990825688	109	ENSG00000169231.13_3	THBS3
chr16:18879511-18879676|-|18879844|18879954	0.994953742641	1189	ENSG00000157106.12	SMG1
chr11:113566121-113566165|-|113567557|113567579	0.547619047619	42	ENSG00000166682.13_5	TMPRSS5
chr8:120633633-120633759|-|120638804|120638858	1.0	23	ENSG00000136960.12_6	ENPP2
chr14:94845800-94845948|-|94846987|94847207	nan	0	ENSG00000197249.13_5	SERPINA1
chr3:49337899-49338124|-|49339816|49339870	0.967971530249	562	ENSG00000114316.12_4	USP4
chr11:800130-800244|-|800332|800383	0.670487106017	349	ENSG00000177595.18_4	PIDD1
chr1:151028152-151028469|-|151029126|151029131	0.85552407932	353	ENSG00000197622.13_3	CDC42SE1
chr12:86405577-86405680|-|86407458|86407504	nan	0	ENSG00000182050.13_3	MGAT4C
chr16:33123766-33123977|-|33126683|33126689	nan	0	ENSG00000261599.6_3	HERC2P8
chr1:206782728-206782812|-|206784500|206784536	0.024165202109	2276	ENSG00000143486.16_6	EIF2D
chrX:130889625-130889774|-|130890638|130890670	0.885273972603	584	ENSG00000213468.7_7	FIRRE
chr3:49133365-49133512|-|49134542|49134566	0.71186440678	118	ENSG00000172053.18_3	QARS
chr7:92774697-92775353|-|92776195|92776400	nan	0	ENSG00000177409.12_4	SAMD9L
chr5:137906648-137906830|-|137909451|137909465	0.998120889446	9579	ENSG00000113013.15_6	HSPA9
chr20:33523378-33523445|-|33524565|33524567	0.996937212864	1306	ENSG00000100983.12_6	GSS
chr17:40308908-40309136|-|40311748|40311752	0.44	25	ENSG00000089558.9_6	KCNH4
chr1:1640476-1640572|-|1640917|1640956	0.0767790262172	534	ENSG00000008128.23_5	CDK11A
chr1:17330826-17330906|-|17331186|17331201	0.593716143012	923	ENSG00000159363.18_4	ATP13A2
chr14:68248049-68248246|-|68249496|68249815	0.963855421687	332	ENSG00000072121.16_5	ZFYVE26
chr9:116093263-116093396|-|116094186|116094257	0.928571428571	14	ENSG00000148225.16_4	WDR31
chr17:41256884-41256973|-|41258472|41258494	0.917059377945	1061	ENSG00000012048.22_5	BRCA1
chr5:72058436-72058751|-|72066454|72066536	nan	0	ENSG00000251613.4_7	AC063979.2
chr16:67221127-67221740|-|67222623|67222806	0.428571428571	7	ENSG00000179044.16_4	EXOC3L1
chr9:84582450-84582603|-|84588855|84588996	1.0	43	ENSG00000267559.5_7	AL158154.2
chr3:46723518-46723584|-|46724619|46724623	0.9	10	ENSG00000178038.17_3	ALS2CL
chr3:121448711-121448864|-|121449694|121449722	0.434695912263	1003	ENSG00000173230.15_7	GOLGB1
chr3:125752449-125752521|-|125769740|125769785	0.0551330798479	526	ENSG00000114544.16_4	SLC41A3
chr16:4042146-4042364|-|4043349|4043406	0.206982543641	401	ENSG00000162104.10_4	ADCY9
chr11:59940500-59940602|-|59942874|59942978	nan	0	ENSG00000110077.14_6	MS4A6A
chr15:45464080-45464200|-|45464344|45464346	0.736842105263	76	ENSG00000138606.19_4	SHF
chr1:121251538-121251602|-|121252153|121252253	0.155844155844	77	ENSG00000228826.3_6	AL592494.1
chr11:113570316-113570415|-|113570683|113570787	1.0	14	ENSG00000166682.13_5	TMPRSS5
chr20:23109265-23109366|-|23109601|23109622	nan	0	ENSG00000233746.2_5	LINC00656
chr3:133583427-133583486|-|133604378|133604414	0.901234567901	81	ENSG00000154917.11_3	RAB6B
chr6:3737312-3737430|-|3738290|3738295	0.872611464968	157	ENSG00000168994.13_2	PXDC1
chr16:57993791-57993969|-|57994385|57994403	1.0	13	ENSG00000070729.13_3	CNGB1
chr1:1577266-1577362|-|1577707|1577746	0.136013686912	1169	ENSG00000248333.8_3	CDK11B
chr9:88400917-88401466|-|88402740|88402798	0.0	10	ENSG00000230303.6_7	AL353743.2
chrX:100296305-100296360|-|100297030|100297221	0.926724137931	464	ENSG00000188917.15_4	TRMT2B
chr9:135776101-135776224|-|135776975|135777017	0.976495726496	468	ENSG00000165699.14_6	TSC1
chr11:31484718-31484852|-|31491286|31491304	0.656957928803	309	ENSG00000148950.11_5	IMMP1L
chr2:61238899-61239040|-|61244279|61244283	0.125	104	ENSG00000162927.14_3	PUS10
chr12:110295330-110295464|-|110295659|110295944	0.722222222222	18	ENSG00000139433.10_4	GLTP
chr19:44946746-44946805|-|44946997|44947011	1.0	4	ENSG00000278318.5_5	ZNF229
chr17:34191500-34191557|-|34191761|34191881	0.444444444444	9	ENSG00000270379.5_4	HEATR9
chr19:4844679-4844805|-|4847702|4847828	1.0	849	ENSG00000105355.9_5	PLIN3
chr17:79534442-79534559|-|79534959|79534979	0.385416666667	96	ENSG00000182446.14_4	NPLOC4
chr11:13435076-13435197|-|13438704|13438793	1.0	503	ENSG00000148925.10_4	BTBD10
chr1:31440013-31440157|-|31441143|31441200	0.022816166884	3068	ENSG00000134644.15_4	PUM1
chr6:137303301-137304290|-|137311190|137311198	0.0	22	ENSG00000225391.5_6	AL135902.1
chr1:247265032-247265093|-|247265288|247265292	1.0	177	ENSG00000188295.14_2	ZNF669
chr5:158589939-158590087|-|158595880|158595999	0.988469601677	954	ENSG00000145860.11_4	RNF145
chr2:23895185-23895283|-|23895567|23895595	0.609375	64	ENSG00000283031.2_6	AC009242.1
chr11:114452446-114452508|-|114453009|114453473	nan	0	ENSG00000137634.9_3	NXPE4
chr10:55568281-55569306|-|55570306|55570315	nan	0	ENSG00000150275.18_7	PCDH15
chr6:32362512-32362802|-|32363815|32363819	nan	0	ENSG00000204290.10_3	BTNL2
chr4:146085305-146085378|-|146086302|146086343	1.0	1101	ENSG00000164164.16_5	OTUD4
chr5:176395555-176396292|-|176396597|176396601	0.152594099695	983	ENSG00000087206.17_5	UIMC1
chr3:107594976-107595033|-|107595281|107595301	0.979166666667	48	ENSG00000241469.9_7	LINC00635
chr1:17354243-17354360|-|17355094|17355148	0.994123178185	4254	ENSG00000117118.9_2	SDHB
chr17:40270314-40270421|-|40271071|40271262	0.320948970457	2234	ENSG00000108773.11_4	KAT2A
chr14:23816309-23816421|-|23816668|23816722	0.264367816092	87	ENSG00000092096.16_4	SLC22A17
chr15:41071742-41071801|-|41072048|41072125	0.127155172414	464	ENSG00000104129.10_3	DNAJC17
chr20:6096457-6096691|-|6100050|6100067	1.0	37	ENSG00000101311.15_2	FERMT1
chr10:125526488-125526668|-|125527982|125528041	1.0	1	ENSG00000121898.13_4	CPXM2
chr7:48045565-48045650|-|48046749|48046761	0.0	1	ENSG00000164744.13_6	SUN3
chr5:43527194-43527571|-|43529887|43529898	1.0	1550	ENSG00000172239.14_6	PAIP1
chr5:142239168-142239307|-|142239566|142239577	1.0	2	ENSG00000226272.5_6	ARHGAP26-AS1
chr1:31413997-31414119|-|31414768|31414844	0.0386060813119	2927	ENSG00000134644.15_4	PUM1
chr8:27099193-27099274|-|27099626|27099913	0.0	21	ENSG00000015592.16_3	STMN4
chr3:196863412-196863549|-|196865085|196865092	0.0101123595506	890	ENSG00000075711.21_6	DLG1
chr9:111826756-111826847|-|111835527|111835635	0.328048780488	820	ENSG00000106771.13_3	TMEM245
chrX:70466202-70466362|-|70466444|70466480	0.906825568797	923	ENSG00000147130.14_4	ZMYM3
chr19:51527300-51527566|-|51527889|51527893	1.0	16	ENSG00000167757.14_5	KLK11
chr12:117612009-117612146|-|117612455|117612459	0.974386339381	937	ENSG00000135108.14_3	FBXO21
chr17:8740107-8740240|-|8741119|8741135	nan	0	ENSG00000276231.4_2	PIK3R6
chr1:115165607-115165720|-|115166127|115166180	0.695906432749	171	ENSG00000175984.15_4	DENND2C
chr19:44242273-44242369|-|44243824|44244258	0.0306513409962	783	ENSG00000105771.14_4	SMG9
chr8:93640328-93640451|-|93666165|93666169	nan	0	ENSG00000253634.3_6	AC091096.1
chr22:40806284-40807911|-|40812979|40812989	0.00514579759863	583	ENSG00000196588.16_6	MRTFA
chr10:102886716-102886855|-|102890513|102890542	nan	0	ENSG00000236311.6_4	TLX1NB
chr19:16770205-16770258|-|16770765|16770769	0.0	80	ENSG00000268790.5_6	AC008764.4
chrX:49083071-49083164|-|49083398|49083431	nan	0	ENSG00000102001.12_4	CACNA1F
chr15:44180372-44180464|-|44181006|44181021	0.948275862069	116	ENSG00000171877.21_6	FRMD5
chr19:6679135-6679219|-|6679392|6679417	0.0	31	ENSG00000125730.16_4	C3
chr10:75583797-75583842|-|75585036|75585078	0.991408934708	582	ENSG00000148660.20_3	CAMK2G
chr17:18188720-18188834|-|18193853|18193870	0.104066985646	836	ENSG00000177302.15_4	TOP3A
chr17:36894793-36894848|-|36895001|36895005	0.432777232581	1019	ENSG00000277258.5_3	PCGF2
chr1:160252206-160252292|-|160252615|160252733	0.0104052573932	1826	ENSG00000162735.18_3	PEX19
chr8:128236779-128236929|-|128239643|128239763	nan	0	ENSG00000254166.3_6	CASC19
chr2:91884554-91884690|-|91885957|91885969	0.0	7	ENSG00000276756.4_5	AC245595.2
chr17:79171511-79171688|-|79171905|79171914	0.290322580645	496	ENSG00000141577.14_6	CEP131
chr4:151682934-151682999|-|151719228|151719232	0.0395256916996	759	ENSG00000198589.13_7	LRBA
chr7:135082920-135082978|-|135095264|135095273	0.559178743961	828	ENSG00000080802.18_3	CNOT4
chr1:24706142-24706313|-|24710356|24710391	0.0883977900552	362	ENSG00000001460.18_4	STPG1
chr20:48746082-48746227|-|48747392|48747401	1.0	882	ENSG00000240849.11_4	TMEM189
chr1:40313657-40313769|-|40315790|40315794	0.828696925329	683	ENSG00000043514.16_4	TRIT1
chr19:35622289-35622459|-|35622692|35622694	nan	0	ENSG00000153902.14_4	LGI4
chr1:1139223-1139348|-|1139413|1139434	1.0	2	ENSG00000186891.14_4	TNFRSF18
chr1:46661683-46661749|-|46662402|46662450	0.956181533646	1278	ENSG00000085998.14_3	POMGNT1
chr19:8931855-8931982|-|8932117|8932678	0.2	10	ENSG00000167785.9_3	ZNF558
chr17:67190525-67190636|-|67192386|67192426	0.0	6	ENSG00000154263.17_3	ABCA10
chr19:10945609-10945793|-|10945931|10945966	0.98640167364	956	ENSG00000099203.7_4	TMED1
chr16:31153043-31153281|-|31153801|31153816	1.0	7	ENSG00000178226.10_3	PRSS36
chr10:114084135-114084291|-|114086944|114086947	nan	0	ENSG00000243316.7_2	GUCY2GP
chr12:23887617-23887686|-|23891319|23891375	nan	0	ENSG00000134532.18_5	SOX5
chr21:47641767-47641889|-|47642543|47642576	0.841614906832	1288	ENSG00000160285.15_3	LSS
chr11:2441451-2441635|-|2442255|2442261	0.0	2	ENSG00000070985.13_3	TRPM5
chr12:8388196-8388330|-|8389566|8389568	0.0	4	ENSG00000164845.16_4	FAM86FP
chr7:144096849-144096956|-|144097202|144097298	nan	0	ENSG00000106410.15_4	NOBOX
chr4:187538861-187542929|-|187549298|187549307	0.0	480	ENSG00000083857.14_5	FAT1
chr12:48258829-48258960|-|48272598|48272750	0.0924369747899	119	ENSG00000111424.10_5	VDR
chr9:2503269-2503403|-|2506358|2506418	0.0	7	ENSG00000236404.10_7	VLDLR-AS1
chr10:116056736-116056859|-|116056978|116056990	0.75	16	ENSG00000169129.15_5	AFAP1L2
chr3:78717283-78717452|-|78717621|78717633	0.0246913580247	2268	ENSG00000169855.20_3	ROBO1
chr2:163029320-163029394|-|163029564|163029658	nan	0	ENSG00000078098.14_5	FAP
chr7:77814945-77814987|-|77824190|77824196	1.0	6	ENSG00000187391.21_7	MAGI2
chr9:128432096-128432186|-|128434594|128434678	0.994863013699	1752	ENSG00000119487.17_5	MAPKAP1
chr10:33221442-33221528|-|33222278|33222409	1.0	85	ENSG00000150093.19_4	ITGB1
chr20:5086833-5086956|-|5089803|5089977	0.0174025136964	3103	ENSG00000089063.15_4	TMEM230
chr12:39713707-39713815|-|39715149|39716469	0.041610738255	745	ENSG00000139116.18_4	KIF21A
chr17:5436141-5436304|-|5436611|5436623	0.0	5	ENSG00000091592.16_5	NLRP1
chr15:48095580-48095632|-|48096965|48096970	nan	0	ENSG00000259572.7_6	LINC01491
chr1:144881429-144881622|-|144882445|144882775	0.657142857143	35	ENSG00000178104.19_4	PDE4DIP
chr4:143114239-143114348|-|143129577|143129599	1.0	21	ENSG00000109452.12_6	INPP4B
chr22:43464415-43464596|-|43465609|43465641	0.043956043956	91	ENSG00000100271.17_3	TTLL1
chr1:40030094-40030214|-|40030357|40030372	0.984213721919	4941	ENSG00000090621.14_5	PABPC4
chr19:8968879-8968947|-|8969261|8969275	nan	0	ENSG00000181143.15_4	MUC16
chr2:50847159-50847321|-|50848342|50848363	0.0	1	ENSG00000179915.23_6	NRXN1
chr12:88512259-88512347|-|88512413|88512419	0.00601503759398	665	ENSG00000198707.15_5	CEP290
chr7:151841797-151841966|-|151842237|151842249	0.65568544102	941	ENSG00000055609.18_5	KMT2C
chr1:6188897-6189129|-|6190207|6190263	0.0	18	ENSG00000116254.18_4	CHD5
chr7:100859188-100859301|-|100859443|100859477	0.920212765957	940	ENSG00000106397.12_6	PLOD3
chr6:43019349-43019501|-|43019850|43019946	0.227758007117	281	ENSG00000044090.8_2	CUL7
chr19:44840775-44840871|-|44844567|44844571	0.859154929577	142	ENSG00000062370.16_5	ZNF112
chr2:84668370-84668583|-|84670344|84670407	0.0119230769231	2600	ENSG00000163541.12_5	SUCLG1
chr1:23759569-23759765|-|23759854|23759917	0.0718562874251	167	ENSG00000088280.19_4	ASAP3
chr17:7227713-7227799|-|7228117|7228229	0.965471447543	753	ENSG00000215041.10_4	NEURL4
chr19:13255390-13255485|-|13255577|13255581	0.975825946817	1241	ENSG00000104915.15_5	STX10
chr15:90346672-90346738|-|90346842|90346877	0.5	2	ENSG00000166825.14_5	ANPEP
chr8:133144426-133144511|-|133146536|133146572	1.0	1	ENSG00000184156.17_4	KCNQ3
chrX:53222618-53222818|-|53222954|53222963	0.609369369369	2775	ENSG00000126012.11_4	KDM5C
chr1:207779225-207779328|-|207779812|207779837	nan	0	ENSG00000236911.6_6	AL137789.1
chr19:58324661-58324788|-|58325900|58326078	0.191335740072	277	ENSG00000178935.5_3	ZNF552
chr1:20113518-20113610|-|20124563|20124629	0.0661157024793	121	ENSG00000162542.13_3	TMCO4
chr2:70457887-70457986|-|70463204|70463210	0.056338028169	1633	ENSG00000116001.16_5	TIA1
chr20:34286402-34286512|-|34286666|34286966	1.0	68	ENSG00000244005.13_4	NFS1
chr8:125528127-125528271|-|125530982|125531058	0.268441064639	1315	ENSG00000147687.19_4	TATDN1
chr22:19187244-19187352|-|19188839|19188901	0.932098765432	324	ENSG00000070371.16_4	CLTCL1
chr18:29206245-29206347|-|29206951|29206961	0.308823529412	680	ENSG00000118276.11_2	B4GALT6
chr1:45962227-45962295|-|45962970|45962975	1.0	98	ENSG00000280670.3_5	CCDC163
chr11:57891909-57892111|-|57892745|57892902	nan	0	ENSG00000172377.2_4	OR9I1
chr22:39034750-39034827|-|39035619|39035659	0.333333333333	93	ENSG00000184949.16_5	FAM227A
chr5:122722211-122722361|-|122723997|122724125	0.0960960960961	333	ENSG00000168944.15_6	CEP120
chr2:242206208-242206321|-|242206992|242207006	0.0302419354839	496	ENSG00000115677.17_6	HDLBP
chr15:40588722-40588835|-|40588946|40588958	1.0	1	ENSG00000137841.12_6	PLCB2
chr12:57869265-57869398|-|57869558|57869615	0.0	2	ENSG00000123329.19_6	ARHGAP9
chr3:118935086-118935191|-|118937496|118937558	0.885204081633	392	ENSG00000121578.13_5	B4GALT4
chr6:32138713-32138847|-|32139026|32139073	0.0118319053448	2451	ENSG00000204310.13_4	AGPAT1
chr11:64669731-64669858|-|64669981|64669987	0.298765432099	405	ENSG00000110046.13_3	ATG2A
chr12:81768412-81768547|-|81769511|81769574	0.0	13	ENSG00000139220.16_4	PPFIA2
chr12:48375558-48375612|-|48375727|48375889	0.0	510	ENSG00000139219.19_5	COL2A1
chr17:42284821-42284965|-|42285066|42285070	1.0	3410	ENSG00000108312.15_4	UBTF
