ID	PSI	count	GeneID	geneSymbol
chr1:52947094-52947307|-|52943554|52947475	0.832258064516	930	ENSG00000134744.14_6	TUT4
chr3:171455321-171455449|-|171453427|171455681	0.931034482759	58	ENSG00000075651.16_4	PLD1
chr8:144125590-144125651|+|144124679|144126065	0.0849056603774	106	ENSG00000177335.11_3	C8orf31
chr11:124767483-124767528|-|124767157|124767621	nan	0	ENSG00000154133.14_2	ROBO4
chr1:220749987-220750078|+|220702215|220752695	0.373879641485	781	ENSG00000116141.15_3	MARK1
chr10:74237250-74237361|-|74237014|74267912	0.0	1266	ENSG00000107745.19_6	MICU1
chr17:37948925-37949186|-|37947836|37985639	1.0	33	ENSG00000161405.17_3	IKZF3
chr12:121686408-121686537|-|121683043|121687589	0.879573170732	1312	ENSG00000110931.19_6	CAMKK2
chr22:18973348-18973532|+|18958171|18975269	0.144444444444	90	ENSG00000237517.9_5	DGCR5
chr21:44882337-44882405|-|44882141|44883219	0.0	6	ENSG00000185186.10_5	LINC00313
chr10:15144216-15144335|+|15139765|15145303	0.611111111111	306	ENSG00000152464.15_5	RPP38
chr12:56566720-56566813|-|56566488|56567479	0.460029069767	1376	ENSG00000139613.12_4	SMARCC2
chr11:61579290-61579450|-|61578547|61579942	0.0234329232572	1707	ENSG00000149485.18_3	FADS1
chr7:4215406-4215466|+|4213989|4218116	0.584905660377	106	ENSG00000146555.19_4	SDK1
chr7:32968173-32968303|-|32961042|32969689	0.48	225	ENSG00000205763.13_2	RP9P
chr7:122076413-122076434|-|122056218|122078394	0.142857142857	238	ENSG00000081803.16_6	CADPS2
chr10:14978536-14978592|-|14977563|14981808	0.862962962963	540	ENSG00000152457.18_6	DCLRE1C
chr8:25246324-25246457|+|25240294|25246606	0.0431034482759	116	ENSG00000147459.18_4	DOCK5
chr2:220422064-220422340|-|220421445|220422544	0.549707602339	342	ENSG00000124006.15_4	OBSL1
chr15:51980456-51980599|+|51975631|51981415	1.0	30	ENSG00000104112.9_4	SCG3
chr8:133953595-133953787|+|133948109|133961020	nan	0	ENSG00000042832.12_3	TG
chr13:111277536-111277625|+|111276626|111279785	0.439436619718	355	ENSG00000213995.11_3	NAXD
chrX:2841208-2841347|-|2840065|2843656	0.101694915254	59	ENSG00000006756.16_3	ARSD
chr12:42523560-42523653|-|42512973|42538227	0.83044982699	578	ENSG00000151233.11_3	GXYLT1
chr18:59936643-59936745|+|59936181|59941212	0.578947368421	456	ENSG00000134444.14_6	RELCH
chr13:32949098-32949347|+|32945237|32949479	0.43137254902	51	ENSG00000139618.15_4	BRCA2
chr21:38588705-38588794|+|38586454|38592538	nan	0	ENSG00000230366.9_4	DSCR9
chr9:14683568-14683727|-|14680160|14690334	0.364532019704	203	ENSG00000175893.11_2	ZDHHC21
chr11:47254777-47255025|+|47254510|47256123	0.140845070423	284	ENSG00000134574.11_2	DDB2
chr12:121426635-121426835|+|121416897|121431322	1.0	15	ENSG00000135100.17_2	HNF1A
chr14:54902796-54902844|-|54898938|54903086	0.0823887199336	3617	ENSG00000100528.12_4	CNIH1
chr15:72580878-72580959|-|72580792|72581208	1.0	14	ENSG00000140488.16_6	CELF6
chr8:113316949-113317144|-|113314195|113318235	nan	0	ENSG00000164796.18_4	CSMD3
chr5:151167325-151167355|+|151166276|151169883	0.0845307245491	6542	ENSG00000145907.15_4	G3BP1
chr19:3782815-3782935|-|3781670|3783123	0.276098901099	728	ENSG00000007264.15_5	MATK
chr1:33354478-33354877|+|33352116|33359124	1.0	15	ENSG00000121905.10_3	HPCA
chr22:17619439-17619628|-|17619247|17621948	0.988714961776	2747	ENSG00000069998.12_4	HDHD5
chr1:202745232-202745348|-|202743863|202746144	0.0141025641026	780	ENSG00000117139.17_6	KDM5B
chr12:31867374-31867565|-|31862359|31867815	0.5875	80	ENSG00000151743.11_5	AMN1
chr11:65348398-65348434|+|65347950|65348528	0.0625	32	ENSG00000173442.13_3	EHBP1L1
chr22:30223465-30223589|-|30221769|30228233	0.0811629315566	1651	ENSG00000100325.15_5	ASCC2
chr12:64176320-64176484|+|64174954|64178749	0.126514131898	743	ENSG00000118600.11_3	RXYLT1
chr15:76074920-76075000|+|76074728|76075160	nan	0	ENSG00000187812.12_5	AC019294.1
chr13:90721004-90721204|-|90719064|90731380	0.0	2	ENSG00000261446.4_5	LINC00559
chr3:131237405-131237512|+|131236753|131239228	0.0	67	ENSG00000248468.2_6	AC107027.1
chr5:32069674-32069756|+|32061240|32071489	1.0	15	ENSG00000133401.16_4	PDZD2
chr18:18540623-18540672|-|18540167|18546877	0.771558245083	1322	ENSG00000067900.8_4	ROCK1
chr13:78141814-78141883|+|78138034|78142429	nan	0	ENSG00000136155.17_3	SCEL
chr10:105382226-105382310|-|105377071|105386845	0.384734001542	1297	ENSG00000107957.16_3	SH3PXD2A
chr1:101458192-101458296|-|101456187|101460665	0.807357859532	1495	ENSG00000117543.21_5	DPH5
chr11:77048368-77048468|-|77047327|77051690	0.96843615495	697	ENSG00000149269.9_5	PAK1
chrX:13397716-13397917|+|13395454|13398471	1.0	48	ENSG00000226985.7_5	LINC01203
chr10:49572654-49572699|+|49534008|49609654	0.5	240	ENSG00000107643.16_6	MAPK8
chr3:53277598-53277638|-|53276258|53289851	0.00772541662068	9061	ENSG00000163931.16_3	TKT
chr2:27244238-27244398|+|27237852|27245079	1.0	15	ENSG00000084764.11_5	MAPRE3
chr15:42570222-42570286|+|42568608|42570679	0.00833333333333	240	ENSG00000214013.9_3	GANC
chr2:216553110-216553318|+|216548184|216554374	1.0	4	ENSG00000237525.7_6	AC012668.3
chr1:145472769-145472833|+|145472667|145473208	0.0531914893617	94	ENSG00000272031.3_4	ANKRD34A
chr21:38493536-38493642|+|38480746|38494116	0.0255246738514	1763	ENSG00000182670.13_3	TTC3
chr8:135686972-135687131|-|135669980|135708673	0.74	50	ENSG00000066827.16_6	ZFAT
chr3:52019222-52019287|+|52018174|52019376	0.208333333333	48	ENSG00000114786.16_6	ABHD14A-ACY1
chrY:9544924-9545180|-|9544678|9546153	nan	0	ENSG00000147761.8_3	TTTY7B
chr8:63502272-63502353|+|63492235|63659490	1.0	1	ENSG00000185942.11_3	NKAIN3
chr21:10916369-10916475|-|10914442|10920083	1.0	2	ENSG00000166157.12	TPTE
chr9:116854434-116854454|-|116854280|116854612	0.0	7	ENSG00000136883.14_4	KIF12
chr11:18592167-18592285|-|18591924|18596893	0.0931989924433	397	ENSG00000151116.17_3	UEVLD
chr9:13136710-13136802|-|13136181|13137955	0.98961038961	385	ENSG00000107186.16_5	MPDZ
chr4:48075951-48076070|-|48073691|48078418	1.0	6	ENSG00000074966.11_3	TXK
chr18:21948509-21948553|-|21948336|21957376	0.208547008547	585	ENSG00000141447.18_4	OSBPL1A
chr1:19237877-19237970|-|19236966|19238456	1.0	363	ENSG00000169991.11_5	IFFO2
chr1:100849021-100849196|+|100843177|100856287	0.0451612903226	155	ENSG00000079335.20_6	CDC14A
chr7:148724940-148725084|-|148718239|148725412	0.0311910882605	5835	ENSG00000155660.11_6	PDIA4
chr13:60707090-60707123|-|60686320|60737720	0.872857142857	700	ENSG00000139734.18_4	DIAPH3
chr15:88086151-88086228|-|88045037|88247003	nan	0	ENSG00000259560.2_7	AC020687.1
chr12:57638927-57638994|-|57638748|57640586	0.961538461538	78	ENSG00000185482.8_4	STAC3
chr2:127815048-127815177|-|127811588|127816586	1.0	9	ENSG00000136717.15_5	BIN1
chr7:107831697-107831727|-|107830190|107832172	0.211678832117	137	ENSG00000091129.20_7	NRCAM
chr19:52904937-52905006|+|52901872|52905199	0.961538461538	26	ENSG00000167555.14_5	ZNF528
chr2:165350940-165351034|-|165349692|165353517	0.924657534247	146	ENSG00000115290.9_5	GRB14
chr11:3009306-3009356|-|3005043|3010358	0.843971631206	141	ENSG00000205531.13_5	NAP1L4
chr6:123116821-123117035|+|123110603|123117968	0.80198019802	101	ENSG00000172594.13_3	SMPDL3A
chr1:161011905-161012007|-|161011636|161012344	1.0	1324	ENSG00000158773.14_4	USF1
chr17:76230314-76230425|+|76230056|76230673	0.0	1	ENSG00000204278.12_5	TMEM235
chr17:10594906-10594966|-|10590159|10595188	0.0648648648649	1110	ENSG00000133028.12_4	SCO1
chr1:155255514-155255755|+|155255102|155256963	0.778947368421	95	ENSG00000143630.10_3	HCN3
chr7:98850435-98850499|+|98848809|98851349	1.0	5	ENSG00000002079.14_3	MYH16
chr1:156539167-156539255|-|156536338|156542284	0.962871287129	808	ENSG00000183856.11_3	IQGAP3
chr6:33542282-33542302|-|33541991|33543074	0.0895140664962	1564	ENSG00000030110.13_3	BAK1
chr3:60751256-60751296|-|60522712|60807612	0.284009546539	419	ENSG00000189283.10_4	FHIT
chr15:63515240-63515272|+|63481947|63516046	0.444444444444	9	ENSG00000166128.13_3	RAB8B
chr3:15313107-15313178|-|15311384|15314622	0.45	40	ENSG00000131370.16_5	SH3BP5
chr5:43242923-43243046|+|43240492|43245183	0.772727272727	88	ENSG00000177453.7_4	NIM1K
chr6:17822016-17822136|-|17817464|17825998	0.0271186440678	295	ENSG00000137177.20_4	KIF13A
chr13:74930283-74930459|+|74906150|74939161	nan	0	ENSG00000286330.1_1	AL353660.1
chr10:124600693-124600844|-|124598747|124605277	nan	0	ENSG00000138161.14_4	CUZD1
chr16:87790948-87791069|-|87790083|87795554	0.0355486862442	647	ENSG00000104731.14_5	KLHDC4
chr13:33020495-33020617|-|33018263|33052023	0.352941176471	85	ENSG00000244754.8_4	N4BP2L2
chr10:71679420-71679483|+|71678844|71681637	0.0147058823529	68	ENSG00000197467.14_4	COL13A1
chr2:241674135-241674162|-|241667829|241676479	0.0	15	ENSG00000130294.16_5	KIF1A
chr1:32100434-32100544|-|32098915|32100822	0.0192541548439	4934	ENSG00000162517.13_3	PEF1
chr2:48845162-48845254|+|48845034|48847989	nan	0	ENSG00000242441.8_4	GTF2A1L
chr22:33530578-33530688|+|33512313|33541186	0.666666666667	3	ENSG00000231253.2_5	LINC01640
chr5:94759753-94759894|+|94756106|94764306	0.0	12	ENSG00000153347.9_5	FAM81B
chr6:80715821-80715892|+|80715699|80717525	0.0120643431635	1492	ENSG00000112742.10_4	TTK
chr5:55452772-55452822|-|55439756|55455659	1.0	3	ENSG00000164512.18_4	ANKRD55
chr2:98435075-98435184|-|98431770|98449827	0.98275862069	580	ENSG00000075568.17_3	TMEM131
chr1:241953892-241953998|+|241951336|241958508	1.0	6	ENSG00000162843.17_3	WDR64
chr4:853149-853281|-|845762|853393	0.00780379041249	897	ENSG00000178950.17_5	GAK
chr3:43131979-43132101|-|43123028|43147327	0.127607361963	815	ENSG00000144647.6_3	POMGNT2
chr14:91614917-91615196|+|91614202|91623982	0.371428571429	70	ENSG00000133943.20_6	DGLUCY
chr12:106706070-106706212|+|106705010|106708135	0.0601503759398	133	ENSG00000166046.11_5	TCP11L2
chr4:74034645-74034807|-|74027065|74043096	0.0285367334548	1647	ENSG00000132466.18_5	ANKRD17
chr18:19392352-19392429|+|19383975|19395576	0.0935203740815	1497	ENSG00000101752.11_2	MIB1
chr5:63897231-63897316|+|63894262|63904987	nan	0	ENSG00000186479.4_2	RGS7BP
chr2:234758408-234758505|-|234756107|234761210	0.914715719064	598	ENSG00000123485.12_6	HJURP
chr12:2706602-2706662|+|2706455|2711019	0.0	20	ENSG00000151067.21_4	CACNA1C
chr4:39328182-39328260|-|39325037|39329143	0.975155279503	1127	ENSG00000035928.16_4	RFC1
chr19:8434102-8434216|+|8431203|8435939	1.0	89	ENSG00000167772.12_5	ANGPTL4
chr8:30241059-30241213|-|30240878|30242229	0.657142857143	35	ENSG00000254109.6_6	RBPMS-AS1
chr8:142486024-142486247|-|142484327|142487502	nan	0	ENSG00000226807.6_6	MROH5
chr3:122345673-122345880|+|122340458|122350932	0.0	17	ENSG00000173200.13_3	PARP15
chr4:106833699-106833808|+|106833395|106848492	0.0	46	ENSG00000168743.12_7	NPNT
chr11:66236303-66236375|+|66235751|66238712	0.905660377358	212	ENSG00000174516.15_4	PELI3
chr4:100787713-100787775|+|100787278|100789273	0.0	6	ENSG00000070190.13_5	DAPP1
chr3:155521839-155521962|-|155520380|155523385	0.403846153846	52	ENSG00000174928.16_6	C3orf33
chr5:41908410-41908496|+|41907944|41909847	0.0214689265537	885	ENSG00000205765.9_3	C5orf51
chr10:99139384-99139527|-|99139171|99140555	0.95308310992	2238	ENSG00000052749.13_6	RRP12
chr18:5407699-5407735|-|5406967|5410564	0.116319444444	1152	ENSG00000082397.17_7	EPB41L3
chr1:84639011-84639035|+|84630696|84640715	1.0	14	ENSG00000142875.19_5	PRKACB
chrX:107426951-107427002|-|107424198|107430325	0.0	146	ENSG00000197565.15_4	COL4A6
chr9:136323031-136323216|+|136321841|136324095	0.85	220	ENSG00000160323.18_3	ADAMTS13
chr16:30961017-30961192|+|30960838|30964505	0.314814814815	108	ENSG00000175938.7_5	ORAI3
chr9:36846839-36846926|-|36840633|36882000	1.0	6	ENSG00000196092.14_6	PAX5
chr2:9531190-9531325|+|9528675|9533610	0.36820083682	239	ENSG00000151693.11_5	ASAP2
chrX:114958976-114959096|+|114957411|114959172	1.0	10	ENSG00000229335.1_6	DANT1
chr2:136558176-136558379|-|136555708|136561499	1.0	2	ENSG00000115850.10_3	LCT
chr12:66020391-66020465|-|66007057|66035818	nan	0	ENSG00000250748.6_6	AC025419.1
chr10:6010556-6010666|-|6008302|6010738	0.0	15	ENSG00000134470.21_8	IL15RA
chr2:169741357-169741417|-|169733894|169745735	0.0175685172171	1423	ENSG00000152253.9_4	SPC25
chr20:21112504-21112598|+|21106845|21112737	0.024948024948	481	ENSG00000088970.16_6	KIZ
chr5:143549409-143549529|-|143545168|143549847	0.885167464115	209	ENSG00000145817.17_3	YIPF5
chr4:138018871-138018961|-|138011195|138133890	0.6625	80	ENSG00000248869.7_7	LINC02511
chr12:43823419-43823527|-|43822602|43824154	0.72131147541	61	ENSG00000173157.16_3	ADAMTS20
chr9:140108418-140108520|+|140108330|140108655	0.787096774194	775	ENSG00000188566.13_4	NDOR1
chr19:34706028-34706205|+|34699956|34706500	0.906340057637	2082	ENSG00000257103.8_5	LSM14A
chr1:155151284-155151322|+|155151089|155152107	0.219512195122	41	ENSG00000163462.18_3	TRIM46
chr1:41729512-41729780|+|41726545|41730072	0.0	2	ENSG00000235358.2_6	AC093151.3
chr11:28143688-28143727|+|28135151|28145408	0.868217054264	129	ENSG00000169519.21_5	METTL15
