ID	PSI	count	GeneID	geneSymbol
chr9:99015084-99015192:99017149-99017225|-|99013767|99060697	nan	0	ENSG00000130948.10_4	HSD17B3
chr2:204334961-204335036:204341798-204341879|-|204326648|204354306	0.369565217391	46	ENSG00000173166.18_4	RAPH1
chrX:91542965-91543001:91642733-91642932|+|91518142|91723297	nan	0	ENSG00000102290.22_3	PCDH11X
chrX:149881201-149881225:149881415-149881442|+|149880837|149882950	nan	0	ENSG00000063601.17_5	MTMR1
chr2:238882290-238882389:238894803-238894934|+|238881867|238896604	0.887755102041	98	ENSG00000184182.18_3	UBE2F
chr1:224419790-224419884:224420596-224420674|-|224418998|224420902	0.698795180723	83	ENSG00000143748.18_5	NVL
chr15:75862570-75862687:75889680-75889821|-|75819602|75890619	0.87417218543	151	ENSG00000260269.5_7	AC105036.3
chrX:1317418-1317581:1317663-1318008|-|1315014|1321271	nan	0	ENSG00000205755.11_2	CRLF2
chr14:94407908-94408038:94408092-94408251|+|94407621|94408545	nan	0	ENSG00000258987.2_6	AL132642.1
chr10:74803644-74803715:74804738-74804809|-|74790128|74806682	0.253232758621	928	ENSG00000122884.12_2	P4HA1
chr2:231118030-231118132:231120166-231120247|+|231115776|231134246	nan	0	ENSG00000079263.19_4	SP140
chr5:109946203-109946301:109953594-109953684|-|109941988|109954129	1.0	17	ENSG00000186952.15_5	TMEM232
chr2:183617275-183617350:183619429-183619532|+|183616915|183619729	0.452319587629	776	ENSG00000077232.18_5	DNAJC10
chr11:90335972-90336076:90449564-90449608|+|90280063|90534933	0.666666666667	6	ENSG00000261645.7_6	DISC1FP1
chr4:128910875-128910976:128922870-128922915|+|128905578|128930074	0.850152905199	327	ENSG00000164074.15_4	ABHD18
chr12:102111014-102111172:102113267-102113294|+|102110590|102113900	0.466216216216	148	ENSG00000111666.11_6	CHPT1
chr8:143605598-143605665:143607902-143607988|+|143604071|143614655	0.0	9	ENSG00000181790.11_4	ADGRB1
chr6:31912954-31912963:31914149-31914383|+|31912630|31914783	nan	0	ENSG00000244255.5_7	AL645922.1
chr7:21721296-21721302:21721339-21721345|+|21721295|21723401	nan	0	ENSG00000105877.18_4	DNAH11
chr4:20491565-20491577:20492425-20492437|+|20490605|20493383	0.00662251655629	302	ENSG00000145147.20_7	SLIT2
chr5:153174180-153174295:153175035-153175150|+|153149975|153181915	nan	0	ENSG00000155511.18_3	GRIA1
chr10:114918425-114918476:114919678-114919751|+|114917828|114920377	0.934959349593	123	ENSG00000148737.17_5	TCF7L2
chr12:54254567-54254662:54268938-54269032|+|54244196|54289980	nan	0	ENSG00000286069.2_2	AC076968.2
chr20:30513675-30513763:30513851-30513894|+|30512852|30521602	1.0	2	ENSG00000131044.17_4	TTLL9
chr1:225718747-225718759:225723208-225723265|-|225718340|225742607	0.174909529554	829	ENSG00000154380.17_5	ENAH
chr19:16004546-16004691:16006315-16006460|-|16003392|16008223	0.0	1	ENSG00000186115.13_5	CYP4F2
chr11:1088965-1089012:1090336-1090380|+|1088847|1090781	nan	0	ENSG00000198788.7	MUC2
chr18:74643022-74643184:74647935-74648017|+|74640062|74649111	0.352941176471	85	ENSG00000130856.16_3	ZNF236
chr1:68566380-68566457:68568337-68568410|+|68565475|68583133	0.413793103448	87	ENSG00000232284.7_7	GNG12-AS1
chr18:20979529-20979611:21001330-21001408|-|20965031|21010594	0.664383561644	146	ENSG00000134490.14_5	TMEM241
chr18:31701197-31701280:31708812-31708853|-|31685124|31709834	0.666666666667	12	ENSG00000101746.15_3	NOL4
chr1:144871695-144871881:144873876-144874029|-|144868172|144874680	1.0	24	ENSG00000178104.19_4	PDE4DIP
chr1:16812920-16813156:16816179-16816286|-|16812160|16817112	0.0677966101695	59	ENSG00000080947.15_3	CROCCP3
chr12:64485055-64485158:64485672-64485706|+|64480806|64488711	0.366666666667	90	ENSG00000196935.9_4	SRGAP1
chr1:160233054-160233252:160247920-160247981|-|160213824|160249590	0.153846153846	26	ENSG00000258465.8_7	AL139011.2
chr13:63307179-63307279:63314433-63314593|-|63306865|63316355	nan	0	ENSG00000228669.2_5	LINC00448
chr14:74973881-74974013:74974675-74974798|-|74973526|74975306	nan	0	ENSG00000119681.12_5	LTBP2
chr2:120313612-120313815:120314583-120314981|+|120306761|120317264	0.928571428571	84	ENSG00000163075.13_4	CFAP221
chr15:40994003-40994124:40998374-40998492|+|40993399|41001222	0.00417536534447	479	ENSG00000051180.17_3	RAD51
chr20:31239534-31239783:31244377-31245770|-|31238968|31291824	1.0	53	ENSG00000285382.1_2	FO393400.1
chr19:6042054-6042134:6044203-6044293|-|6040252|6047417	nan	0	ENSG00000087903.13_5	RFX2
chr1:181748578-181748675:181750562-181750659|+|181745364|181752814	nan	0	ENSG00000198216.12_5	CACNA1E
chr11:19207762-19207895:19209682-19209851|-|19206592|19213883	nan	0	ENSG00000129170.9_5	CSRP3
chr8:17412068-17412208:17412454-17412591|+|17409495|17415803	0.959183673469	539	ENSG00000003989.17_6	SLC7A2
chr1:192538376-192538434:192558155-192558281|-|192536346|192562728	1.0	2	ENSG00000285280.2_3	AL390957.1
chr8:139370580-139370803:139379575-139379653|-|139323163|139380149	nan	0	ENSG00000147724.12_4	FAM135B
chr16:3301956-3302049:3304157-3304790|-|3299780|3306310	0.153846153846	13	ENSG00000103313.12_3	MEFV
chr9:79239367-79239406:79239938-79239974|-|79234303|79244107	0.577777777778	45	ENSG00000106772.18_4	PRUNE2
chr6:35447836-35447899:35448088-35448151|-|35447093|35452336	0.988439306358	173	ENSG00000007866.21_8	TEAD3
chr10:72083618-72083786:72100308-72100458|-|72061264|72136207	0.955882352941	68	ENSG00000172731.14_4	LRRC20
chr2:40402400-40402421:40404891-40404995|-|40401982|40405526	1.0	7	ENSG00000183023.18_4	SLC8A1
chr22:30684694-30684765:30688761-30688840|-|30683549|30689639	nan	0	ENSG00000248751.6_6	AC004997.1
chr15:86201767-86201821:86205618-86205684|+|86199018|86207793	0.94670846395	319	ENSG00000170776.21_5	AKAP13
chr4:109862521-109862593:109863364-109863424|-|109861802|109895522	0.393203883495	206	ENSG00000188517.16_6	COL25A1
chr4:11742420-11742563:11765082-11765125|+|11724239|11770351	0.0	9	ENSG00000249631.6_6	AC005699.1
chr2:231110577-231110655:231112630-231112780|+|231109795|231113599	nan	0	ENSG00000079263.19_4	SP140
chr14:96134462-96134917:96135887-96135954|+|96131413|96136778	0.0	2	ENSG00000259084.6_7	AL133467.3
chrX:110388087-110388150:110389748-110389793|+|110385424|110390964	1.0	2	ENSG00000077264.15_5	PAK3
chr2:122202514-122202538:122203024-122203072|-|122187753|122204912	0.901818181818	275	ENSG00000074054.18_6	CLASP1
chr1:71673863-71673979:71688739-71688797|+|71669603|71702812	nan	0	ENSG00000229956.11_7	ZRANB2-AS2
chr2:243502-243562:244626-244738|-|242871|247537	0.888888888889	36	ENSG00000035115.21_5	SH3YL1
chr20:60839684-60839774:60846689-60846787|+|60838747|60847180	0.470588235294	34	ENSG00000130703.16_4	OSBPL2
chr3:97484834-97484933:97485475-97485534|+|97483821|97486924	0.76	175	ENSG00000113966.10_5	ARL6
chr10:31146608-31146707:31164259-31164438|-|31139296|31165926	0.571428571429	7	ENSG00000183621.15_3	ZNF438
chr6:116948791-116949532:116950729-116950865|+|116944165|116951597	1.0	36	ENSG00000111834.12_3	RSPH4A
chr14:23733382-23733443:23733831-23733880|+|23732179|23738132	0.0	31	ENSG00000215277.8_6	RNF212B
chr1:225525762-225525884:225525960-225525989|+|225525198|225528158	0.846153846154	104	ENSG00000185842.15_4	DNAH14
chr3:15628031-15628109:15631046-15631119|-|15626849|15633106	0.540540540541	37	ENSG00000131373.14_4	HACL1
chr6:102511836-102511923:102513671-102513803|+|102503455|102516221	0.0	3	ENSG00000164418.20_4	GRIK2
chr1:59527786-59527856:59547892-59548109|+|59522704|59548239	nan	0	ENSG00000237352.4_6	LINC01358
chr21:41287990-41288111:41297971-41298116|+|41270452|41300908	nan	0	ENSG00000183036.11_3	PCP4
chr1:11075580-11075703:11076179-11076311|+|11074022|11076900	0.541666666667	96	ENSG00000120948.17_6	TARDBP
chr7:31135280-31135364:31139740-31139824|+|31132349|31142850	0.829787234043	47	ENSG00000078549.14_7	ADCYAP1R1
chr6:170059181-170059303:170059546-170059614|-|170058454|170060758	0.0196078431373	51	ENSG00000184465.16_6	WDR27
chr3:42607267-42607375:42608235-42608328|-|42605472|42610356	0.258741258741	143	ENSG00000093183.14_5	SEC22C
chr20:52573970-52574036:52583444-52583612|-|52570234|52591927	nan	0	ENSG00000064787.13_4	BCAS1
chr5:137499275-137499332:137499775-137499822|-|137499033|137500008	1.0	1442	ENSG00000112983.17_3	BRD8
chr8:59549792-59549948:59552526-59552661|-|59548105|59555542	0.125	16	ENSG00000035681.9_5	NSMAF
chr3:62479319-62479340:62483820-62483829|-|62478121|62484836	nan	0	ENSG00000163618.18_6	CADPS
chr13:50644717-50644777:50645651-50645765|-|50642299|50649694	0.491304347826	230	ENSG00000231607.12_7	DLEU2
chr2:47249000-47249118:47250546-47250604|+|47238574|47251425	0.384615384615	13	ENSG00000068724.17_5	TTC7A
chr12:2613601-2613705:2614007-2614111|+|2602552|2621977	0.125	24	ENSG00000151067.21_4	CACNA1C
chr17:43911079-43911215:43911372-43911414|+|43910903|43911989	0.0	13	ENSG00000120088.14_3	CRHR1
chr17:41271137-41271282:41273574-41273693|-|41267796|41276033	0.37037037037	81	ENSG00000012048.22_5	BRCA1
chr4:185691408-185691486:185691552-185691630|-|185689604|185694234	0.977586206897	580	ENSG00000151726.14_4	ACSL1
chr12:54975759-54975915:54976515-54976579|-|54974834|54976994	0.533333333333	15	ENSG00000135447.17_4	PPP1R1A
chr19:35786288-35786357:35786357-35786413|+|35785193|35786515	nan	0	ENSG00000105695.15_5	MAG
chr14:24429110-24429212:24434970-24435041|+|24424421|24435140	0.926829268293	123	ENSG00000157326.19_3	DHRS4
chr2:128038473-128038548:128041746-128041865|-|128038207|128044278	0.681818181818	88	ENSG00000163161.13_3	ERCC3
chr4:39187345-39187437:39188158-39188224|+|39184183|39191275	0.0	15	ENSG00000157796.18_4	WDR19
chr3:33605455-33605458:33608223-33608226|-|33602463|33612218	0.695322376738	791	ENSG00000163539.17_4	CLASP2
chr2:241667805-241667829:241674135-241674162|-|241666357|241676479	0.916201117318	179	ENSG00000130294.16_5	KIF1A
chr19:39381204-39381302:39382433-39382606|-|39380784|39384053	nan	0	ENSG00000068903.20_5	SIRT2
chr7:143020401-143020479:143020665-143020720|+|143018941|143020911	1.0	1	ENSG00000188037.11_4	CLCN1
chr16:28498982-28499062:28499911-28499983|-|28498862|28500610	1.0	28	ENSG00000261832.6_6	AC138894.1
chr7:89984399-89984544:90001468-90001542|+|89983863|90003615	1.0	55	ENSG00000105793.15_3	GTPBP10
chr14:24684942-24685003:24686391-24686429|-|24684868|24687338	0.212121212121	33	ENSG00000255526.6_4	NEDD8-MDP1
chr10:13795055-13795100:13801164-13801506|-|13789819|13803646	0.348837209302	43	ENSG00000151474.23_6	FRMD4A
chr20:51291748-51291849:51293558-51293647|+|51291050|51297943	nan	0	ENSG00000232294.6_6	AL031674.1
chrX:84373343-84373461:84397615-84397768|-|84372554|84397846	1.0	2	ENSG00000184788.13_3	SATL1
chr15:90784131-90784956:90787349-90787449|+|90781780|90794785	0.230769230769	26	ENSG00000284626.1_3	AC091167.7
chr1:169696879-169697068:169697198-169697387|-|169696666|169698326	nan	0	ENSG00000007908.16_5	SELE
chr9:98690360-98690432:98690432-98690559|+|98685661|98691000	0.941935483871	620	ENSG00000182150.16_6	ERCC6L2
chr12:121175639-121175791:121175851-121175991|+|121175270|121176082	0.949748743719	199	ENSG00000122971.9_3	ACADS
chr3:101117704-101117899:101136436-101136634|-|101090970|101177798	0.56	100	ENSG00000138468.16_4	SENP7
chr6:36040649-36040761:36040822-36040882|+|36027124|36041467	0.97130044843	1115	ENSG00000112062.10_3	MAPK14
chr12:109281225-109281340:109283244-109283321|+|109278976|109283983	nan	0	ENSG00000110887.8_5	DAO
chr8:64085211-64085357:64086209-64086240|+|64081970|64087889	0.909638554217	166	ENSG00000185728.17_6	YTHDF3
chr22:30032739-30032865:30035078-30035201|+|30000101|30038190	1.0	247	ENSG00000186575.17_3	NF2
chr15:72638867-72639051:72640026-72640099|-|72638666|72640388	0.8	60	ENSG00000213614.9_6	HEXA
chr5:86564977-86565104:86626754-86626800|+|86564872|86627164	0.637795275591	127	ENSG00000145715.14_2	RASA1
chr2:114213132-114213220:114214641-114214786|+|114212355|114218249	0.11170212766	188	ENSG00000136682.14_4	CBWD2
chr10:123276980-123276986:123278195-123278343|-|123276977|123279492	1.0	19	ENSG00000066468.22_5	FGFR2
chr10:116241237-116241285:116245055-116245139|-|116233715|116247716	0.989247311828	744	ENSG00000099204.20_6	ABLIM1
chr12:8278156-8278273:8281859-8281958|+|8276556|8288180	nan	0	ENSG00000111729.14_7	CLEC4A
chr2:58253878-58253996:58255432-58255533|+|58252905|58260361	nan	0	ENSG00000028116.17_4	VRK2
chr10:88441192-88441560:88445434-88445457|+|88439914|88446825	0.916666666667	12	ENSG00000122367.19_4	LDB3
chr13:52758110-52758249:52758407-52758543|-|52754789|52760817	0.018691588785	107	ENSG00000243406.6_5	MRPS31P5
chr10:14987433-14987564:14989523-14989608|-|14987188|14991034	0.805309734513	113	ENSG00000152457.18_6	DCLRE1C
chr14:97992010-97992155:98002974-98003015|+|97976702|98023753	nan	0	ENSG00000246084.3_7	LINC02325
chr4:56471441-56471516:56473464-56473515|-|56466742|56473603	0.888888888889	27	ENSG00000109255.11_4	NMU
chr15:44043781-44043956:44044999-44045144|+|44038904|44046021	0.989098532495	4770	ENSG00000167004.13_3	PDIA3
chr2:74884979-74885078:74889858-74889952|+|74884751|74900583	0.257575757576	66	ENSG00000135622.13_4	SEMA4F
chr3:196444679-196444825:196448047-196448227|+|196443792|196449285	0.107142857143	56	ENSG00000163964.15_5	PIGX
chr19:16766048-16766179:16769968-16770066|-|16764936|16770205	0.0689655172414	58	ENSG00000214046.8_3	SMIM7
chr17:43910817-43910903:43911079-43911215|+|43910576|43911372	0.764705882353	17	ENSG00000120088.14_3	CRHR1
chr3:57850533-57850584:57850968-57851019|+|57850443|57857362	0.4375	160	ENSG00000163681.15_5	SLMAP
chr1:237906899-237906923:237918360-237918417|+|237905649|237919587	1.0	1	ENSG00000198626.17_4	RYR2
chr3:193334966-193335074:193335572-193335626|+|193333559|193336491	1.0	4	ENSG00000198836.10_5	OPA1
chr20:31589017-31589084:31590392-31590467|-|31587941|31590666	nan	0	ENSG00000167098.12_3	SUN5
chr20:5952652-5952683:5953221-5953372|+|5948671|5953701	0.944299390775	1149	ENSG00000125885.13_7	MCM8
chr2:44559597-44559795:44565489-44565675|-|44556251|44566285	1.0	32	ENSG00000138078.15_4	PREPL
chr17:17786018-17786177:17787947-17788082|-|17783057|17796974	0.90243902439	41	ENSG00000175662.17_4	TOM1L2
chr5:172096787-172097333:172110421-172111141|+|172068440|172113173	nan	0	ENSG00000214357.8_2	NEURL1B
chr2:87016445-87016556:87016762-87016873|-|87015683|87017450	1.0	4	ENSG00000153563.15_3	CD8A
chr7:92057326-92057380:92058683-92058762|-|92055820|92062468	0.0	3	ENSG00000230927.3_5	TMBIM7P
chr7:114178380-114178438:114210861-114210936|+|114174761|114268594	0.524590163934	122	ENSG00000128573.25_5	FOXP2
chrX:114858652-114858692:114863509-114863639|+|114856721|114864146	0.00196188340807	10704	ENSG00000102024.18_4	PLS3
chr19:48745796-48745901:48749331-48749638|-|48744320|48752779	0.531428571429	175	ENSG00000105483.18_5	CARD8
chr8:3455825-3455828:3470797-3470800|-|3443782|3474231	nan	0	ENSG00000183117.19_7	CSMD1
chr11:71673197-71673335:71689131-71689281|+|71671937|71693806	0.382113821138	123	ENSG00000137522.18_4	RNF121
chr6:43039304-43039357:43039589-43039660|+|43039112|43039884	0.413793103448	29	ENSG00000137171.15_5	KLC4
chrY:21903203-21903374:21903620-21903743|-|21901548|21905047	nan	0	ENSG00000012817.15_6	KDM5D
chr1:159015086-159015254:159019221-159019389|+|159002481|159021468	nan	0	ENSG00000163565.18_5	IFI16
chr21:38582305-38582415:38586396-38586454|+|38581057|38588705	1.0	27	ENSG00000230366.9_4	DSCR9
chr5:770069-770232:784056-784239|-|769045|784782	0.421052631579	19	ENSG00000206077.11_3	ZDHHC11B
chr11:117711033-117711083:117711862-117711899|-|117710545|117712505	nan	0	ENSG00000255245.4_3	FXYD6-FXYD2
