ID	PSI	count	GeneID	geneSymbol
chr16:57088943-57089006|+|57089344|57089347	0.307692307692	13	ENSG00000140853.15_4	NLRC5
chr5:34936248-34936371|+|34937430|34937434	0.998778998779	819	ENSG00000168724.17_6	DNAJC21
chr2:110577272-110577360|+|110579481|110579626	0.983818770227	618	ENSG00000015568.13_3	RGPD5
chr10:27458872-27460012|+|27462046|27462049	0.577151335312	674	ENSG00000120539.14_3	MASTL
chr12:56527564-56527657|+|56527863|56527893	0.180916976456	1614	ENSG00000139641.12_3	ESYT1
chr3:81969842-81969926|+|81970724|81970821	nan	0	ENSG00000242009.2_6	AC129807.1
chr22:25019746-25019883|+|25023376|25023398	1.0	2	ENSG00000286070.1_1	GGT1
chrX:49137868-49137924|+|49138443|49138446	0.617021276596	94	ENSG00000049769.13_5	PPP1R3F
chr6:52334130-52334271|+|52343834|52343889	0.962711864407	295	ENSG00000096093.16_4	EFHC1
chr11:63276024-63276113|+|63276246|63276249	0.0	5	ENSG00000133317.14_2	LGALS12
chr11:93462599-93462696|+|93462776|93462779	0.166666666667	450	ENSG00000166004.15_6	CEP295
chr3:30566194-30566318|+|30568323|30568328	0.0	3	ENSG00000227260.2_5	LINC01985
chr6:72962463-72962535|+|72967827|72967830	1.0	8	ENSG00000079841.18_4	RIMS1
chr17:42854533-42854633|+|42854839|42854849	0.0738636363636	352	ENSG00000073670.14_4	ADAM11
chr16:57279170-57279317|+|57279966|57279991	0.0	2011	ENSG00000102931.8_4	ARL2BP
chr9:36599390-36599483|+|36606802|36606826	0.483870967742	31	ENSG00000165304.8_4	MELK
chr4:1725147-1725310|+|1725428|1725454	0.00283929585463	3522	ENSG00000013810.19_4	TACC3
chr1:76476424-76476538|+|76476966|76476981	0.0	12	ENSG00000225605.3_6	AC092813.1
chr1:3327947-3329364|+|3331123|3331126	0.832	125	ENSG00000142611.17_4	PRDM16
chr1:110553835-110553979|+|110554983|110555008	0.942318358292	1803	ENSG00000168710.18_4	AHCYL1
chr11:118849666-118849914|+|118850151|118850222	0.692307692308	13	ENSG00000176302.12_4	FOXR1
chr17:40913851-40913917|+|40914357|40914372	0.0	91	ENSG00000131477.11_4	RAMP2
chr13:38571948-38572074|+|38587521|38587540	0.0	49	ENSG00000274317.2_6	LINC02334
chr19:28556173-28556272|+|28613140|28613143	nan	0	ENSG00000267509.5_6	AC010511.1
chr11:85626461-85626541|+|85627070|85627073	1.0	1	ENSG00000150676.12_3	CCDC83
chr18:19096573-19096715|+|19097994|19098133	1.0	413	ENSG00000141449.14_5	GREB1L
chr15:51240216-51240356|+|51242020|51242022	0.047138047138	297	ENSG00000081014.11_4	AP4E1
chr7:36069220-36069423|+|36070146|36070163	0.11320754717	106	ENSG00000232930.2_6	AC083864.2
chr19:36368619-36368727|+|36368983|36368986	0.183098591549	142	ENSG00000105290.12_5	APLP1
chr3:10291055-10291298|+|10301820|10301869	0.301343570058	521	ENSG00000272410.5_6	AC022384.1
chr17:34848656-34848743|+|34849769|34849803	1.0	1233	ENSG00000273611.5_4	ZNHIT3
chr4:56757480-56757588|+|56758780|56758800	0.0787781350482	622	ENSG00000090989.18_4	EXOC1
chr9:114393639-114394023|+|114405118|114405136	0.211453744493	227	ENSG00000059769.20_4	DNAJC25
chr16:56899118-56899429|+|56900981|56900984	nan	0	ENSG00000070915.9_4	SLC12A3
chr6:31683278-31683401|+|31685236|31685357	0.0	49	ENSG00000244355.7_5	LY6G6D
chr1:207235297-207235423|+|207235891|207235964	0.0148367952522	337	ENSG00000123836.15_6	PFKFB2
chr20:30474998-30475042|+|30486275|30486277	1.0	2	ENSG00000131044.17_4	TTLL9
chr11:33796799-33796909|+|33796993|33796997	nan	0	ENSG00000254508.5_7	FBXO3-DT
chr14:101406701-101406787|+|101409098|101409101	nan	0	ENSG00000225746.12_8	MEG8
chr5:50685479-50685766|+|50687107|50687176	0.887955182073	357	ENSG00000016082.15_3	ISL1
chr10:121569611-121569729|+|121571268|121571321	0.994949494949	198	ENSG00000198825.14_6	INPP5F
chr3:37330725-37330782|+|37336469|37336472	0.950366151343	1229	ENSG00000144674.16_6	GOLGA4
chr1:9776497-9776677|+|9777016|9777121	0.942028985507	69	ENSG00000171608.15_2	PIK3CD
chr1:208083999-208084183|+|208087327|208087420	1.0	2	ENSG00000285719.2_2	AL356275.2
chr8:143558745-143558910|+|143559547|143559556	0.882352941176	17	ENSG00000181790.11_4	ADGRB1
chr2:170553870-170554041|+|170554374|170554402	0.312138728324	173	ENSG00000144362.12_4	PHOSPHO2
chr3:75492658-75492797|+|75495548|75495618	0.0183486238532	109	ENSG00000272690.6_6	LINC02018
chr15:45557780-45557861|+|45558260|45558278	0.0	17	ENSG00000137860.12_3	SLC28A2
chr3:9484991-9485101|+|9486728|9486731	0.0595309681299	1663	ENSG00000168137.16_5	SETD5
chr5:139743023-139743140|+|139743312|139743345	1.0	19	ENSG00000113073.15_4	SLC4A9
chr14:75355977-75356052|+|75356580|75356599	0.0583254938852	2126	ENSG00000119689.15_5	DLST
chr20:44523288-44523380|+|44523461|44523471	1.0	1248	ENSG00000064601.18_4	CTSA
chr8:1844498-1844615|+|1846598|1846601	0.964856230032	313	ENSG00000104728.16_6	ARHGEF10
chr12:103556493-103556728|+|103558177|103558180	nan	0	ENSG00000257860.6_6	AC068643.2
chr1:156169625-156170263|+|156177652|156177676	0.0505836575875	771	ENSG00000160785.13_2	SLC25A44
chr20:2736272-2736470|+|2739481|2739554	0.0	195	ENSG00000088881.20_4	EBF4
chr4:123329062-123329186|+|123332376|123332409	nan	0	ENSG00000164113.11_3	ADAD1
chr5:27475641-27475802|+|27476175|27476193	0.9152	625	ENSG00000250337.7_6	PURPL
chr5:22144182-22144257|+|22151968|22152006	1.0	6	ENSG00000168967.14_2	PMCHL1
chr1:203017354-203017438|+|203017698|203017710	0.333333333333	48	ENSG00000143847.15_3	PPFIA4
chr1:161134624-161134732|+|161134818|161134860	0.991689750693	1083	ENSG00000143258.16_4	USP21
chr19:10793212-10793380|+|10793800|10793812	0.618380675112	12709	ENSG00000129351.17_3	ILF3
chr6:43578290-43578460|+|43581396|43581467	0.987927565392	497	ENSG00000170734.11_3	POLH
chr19:18252691-18252825|+|18254572|18254757	1.0	167	ENSG00000099308.10_4	MAST3
chr1:48694966-48695131|+|48696271|48696338	0.692307692308	13	ENSG00000117834.12_6	SLC5A9
chr1:22404921-22405076|+|22405198|22405239	1.0	224	ENSG00000070831.17_7	CDC42
chr11:126160697-126160856|+|126161167|126161319	0.810526315789	95	ENSG00000150455.13_3	TIRAP
chr2:70162482-70162597|+|70164150|70164366	0.0421052631579	190	ENSG00000059728.11_4	MXD1
chr2:30371110-30371407|+|30378680|30378715	0.727272727273	11	ENSG00000119801.13_3	YPEL5
chr17:31322426-31322735|+|31323838|31323860	0.0	4	ENSG00000141316.13_3	SPACA3
chr13:32839586-32839753|+|32841306|32841379	1.0	17	ENSG00000073910.21_6	FRY
chrY:9306121-9306267|+|9306362|9306373	nan	0	ENSG00000258992.6_5	TSPY1
chr18:12310941-12311052|+|12320534|12320627	0.779527559055	127	ENSG00000176014.12_3	TUBB6
chr2:27459151-27459391|+|27459595|27459616	0.00713087248322	2384	ENSG00000084774.14_5	CAD
chr15:45335454-45335619|+|45353179|45353264	0.104081632653	980	ENSG00000140263.14_3	SORD
chr6:80732040-80732189|+|80736094|80736097	0.941055517478	1459	ENSG00000112742.10_4	TTK
chr2:203782599-203782766|+|203789019|203789079	0.947368421053	76	ENSG00000138380.18_6	CARF
chr20:60699672-60699836|+|60701281|60701359	0.0419790104948	1334	ENSG00000149657.20_4	LSM14B
chr10:22024067-22024164|+|22028958|22029082	0.835314091681	589	ENSG00000078403.17_5	MLLT10
chr17:61564346-61564434|+|61565930|61566008	0.0	22	ENSG00000159640.16_6	ACE
chrX:100079108-100079246|+|100081622|100081673	0.995508982036	2004	ENSG00000101811.13_3	CSTF2
chr21:38865318-38865465|+|38868392|38868419	0.0190657769304	1049	ENSG00000157540.21_5	DYRK1A
chr16:19576172-19576272|+|19580565|19580745	0.0250941028858	797	ENSG00000103544.14_5	VPS35L
chr18:3995607-3995716|+|3998455|3998482	nan	0	ENSG00000263878.2_6	DLGAP1-AS4
chr21:30408591-30408695|+|30409596|30409599	0.612729234088	1854	ENSG00000156256.15_5	USP16
chr17:74464753-74464991|+|74465198|74465254	0.0975609756098	41	ENSG00000129673.9_2	AANAT
chr1:29649882-29650008|+|29650142|29650148	0.989604989605	962	ENSG00000060656.20_4	PTPRU
chr17:73607966-73608097|+|73608878|73608895	1.0	6	ENSG00000266714.9_7	MYO15B
chr1:156894729-156894807|+|156896976|156896993	0.5	6	ENSG00000160838.14_3	LRRC71
chr7:99808633-99808808|+|99809057|99809060	0.953947368421	152	ENSG00000066923.17_4	STAG3
chr16:70506885-70507256|+|70508031|70508037	0.931623931624	117	ENSG00000157353.17_4	FCSK
chr2:233388125-233388288|+|233388478|233388481	nan	0	ENSG00000237412.6_2	PRSS56
chrX:68424733-68424870|+|68428094|68428745	1.0	17	ENSG00000215162.2_3	LINC00269
chrX:105150406-105150582|+|105151168|105152231	0.666666666667	3	ENSG00000123572.17_5	NRK
chr14:54882616-54882648|+|54884565|54884568	0.970427163198	1826	ENSG00000100526.20_5	CDKN3
chr19:56481909-56482062|+|56485017|56485074	nan	0	ENSG00000179709.8_2	NLRP8
chr12:7069506-7069598|+|7069825|7069968	0.166666666667	18	ENSG00000111679.17_4	PTPN6
chr19:4357511-4357582|+|4357947|4358079	0.00754716981132	265	ENSG00000008382.15_5	MPND
chr11:76909539-76909666|+|76910579|76910693	0.142857142857	7	ENSG00000137474.22_5	MYO7A
chr1:85559140-85559331|+|85559456|85560113	0.0263157894737	38	ENSG00000162643.13_4	WDR63
chr18:23865845-23866463|+|23872194|23872209	0.161936560935	599	ENSG00000141384.12_3	TAF4B
chr12:18434977-18435693|+|18439780|18439787	1.0	7	ENSG00000139144.9_4	PIK3C2G
chr15:22850906-22851109|+|22853687|22853733	0.0669642857143	448	ENSG00000275835.5_5	TUBGCP5
chr12:666773-666927|+|667056|667181	0.139601139601	351	ENSG00000139044.11_4	B4GALNT3
chr3:181702157-181702279|+|181702511|181702515	nan	0	ENSG00000242512.9_7	LINC01206
chr1:205022227-205022383|+|205026335|205027048	0.888888888889	9	ENSG00000184144.12_5	CNTN2
chr12:57539009-57539273|+|57542763|57543462	0.208333333333	24	ENSG00000123384.13_3	LRP1
chr7:138849877-138849980|+|138851585|138851588	0.951515151515	825	ENSG00000105948.13_3	TTC26
chr11:64336141-64336250|+|64337123|64337255	nan	0	ENSG00000168065.15_3	SLC22A11
chr12:13228959-13229077|+|13232722|13232765	0.991111111111	450	ENSG00000084444.14_4	FAM234B
chr12:7262893-7263168|+|7263620|7263966	0.313725490196	51	ENSG00000205885.7_6	C1RL-AS1
chr2:220494301-220494417|+|220494793|220494874	0.153846153846	39	ENSG00000114923.17_5	SLC4A3
chr19:37747628-37747716|+|37747913|37748132	0.369565217391	46	ENSG00000226686.8_5	LINC01535
chr20:14032567-14032666|+|14033744|14033789	1.0	58	ENSG00000172264.17_6	MACROD2
chr17:18042847-18042925|+|18043782|18043830	0.0	3	ENSG00000091536.19_6	MYO15A
chr1:203025247-203025283|+|203025502|203025579	0.76404494382	89	ENSG00000143847.15_3	PPFIA4
chr3:111763101-111763169|+|111764596|111764599	nan	0	ENSG00000176040.13_4	TMPRSS7
chr14:74557934-74558009|+|74562632|74562650	0.0215749730313	927	ENSG00000205659.10_5	LIN52
chr8:145296297-145296420|+|145297113|145297271	0.0666666666667	90	ENSG00000179832.17_2	MROH1
chr2:171191894-171191960|+|171225717|171225731	0.25	4	ENSG00000071909.18_4	MYO3B
chr21:34707829-34707953|+|34713304|34713383	0.974316487158	1207	ENSG00000142166.13_4	IFNAR1
chr6:29976361-29976478|+|29976814|29976921	0.533333333333	15	ENSG00000204622.11_2	HLA-J
chr1:228526553-228526727|+|228527642|228527645	0.0882352941176	34	ENSG00000154358.21_4	OBSCN
chr10:114799783-114799885|+|114849155|114849158	0.53488372093	215	ENSG00000148737.17_5	TCF7L2
chr5:173376510-173376600|+|173376882|173376962	0.0	259	ENSG00000113742.14_5	CPEB4
chr4:103450992-103451071|+|103455001|103455004	0.49348534202	614	ENSG00000109320.13_7	NFKB1
chr1:162560112-162560301|+|162562521|162562524	0.784810126582	1185	ENSG00000117143.13_5	UAP1
chrX:48624239-48624377|+|48629339|48629342	nan	0	ENSG00000171433.12_4	GLOD5
chr15:51223001-51223168|+|51226732|51226820	0.0498220640569	281	ENSG00000081014.11_4	AP4E1
chr13:76408361-76408523|+|76409287|76409368	0.331325301205	332	ENSG00000136153.20_7	LMO7
chr17:78163551-78163671|+|78164572|78164640	1.0	33	ENSG00000141527.18_6	CARD14
chr14:105349064-105349169|+|105349368|105349371	0.295986622074	598	ENSG00000099814.16_4	CEP170B
chr5:173359452-173359503|+|173369886|173370028	0.283783783784	74	ENSG00000113742.14_5	CPEB4
chr4:130733156-130733220|+|130733532|130733816	0.111111111111	9	ENSG00000249618.6_8	LINC02465
chr15:72859446-72859518|+|72862504|72862517	0.434285714286	350	ENSG00000166233.15_4	ARIH1
chr1:65268658-65268744|+|65270416|65270455	0.0776031434185	1018	ENSG00000162437.14_2	RAVER2
chr12:2778098-2778201|+|2783649|2783706	0.15	20	ENSG00000151067.21_4	CACNA1C
chr8:22052974-22053100|+|22053693|22054192	0.109195402299	174	ENSG00000168487.19_5	BMP1
chr15:65214119-65214218|+|65218264|65218292	1.0	73	ENSG00000166839.17_5	ANKDD1A
chr17:30615810-30616035|+|30621312|30621363	0.865853658537	164	ENSG00000141314.13_5	RHBDL3
chr11:106123517-106123582|+|106124877|106125444	0.0	7	ENSG00000254811.5_5	AP002001.1
chr6:41899133-41899294|+|41899441|41899465	0.0180401804018	2439	ENSG00000112578.10_4	BYSL
chr2:204259422-204259569|+|204260378|204260381	0.976148409894	1132	ENSG00000138443.16_5	ABI2
chr6:88769170-88769306|+|88773797|88773816	nan	0	ENSG00000118434.9_3	SPACA1
chr4:25664119-25664234|+|25664326|25664329	1.0	4	ENSG00000157765.13_6	SLC34A2
chr10:81050715-81050933|+|81051914|81051990	0.986394557823	588	ENSG00000108175.17_3	ZMIZ1
chr16:29107451-29107582|+|29108452|29108513	0.0	6	ENSG00000103472.10_6	RRN3P2
chr7:101063257-101063380|+|101090964|101090970	0.604938271605	81	ENSG00000160963.14_3	COL26A1
chr12:3686036-3686152|+|3692223|3692286	nan	0	ENSG00000111218.11_3	PRMT8
chr17:29249957-29250088|+|29253826|29253844	0.0	192	ENSG00000184060.11_5	ADAP2
chr19:42797743-42797988|+|42798086|42798089	0.728908886389	889	ENSG00000079432.7_6	CIC
chr6:109467960-109468140|+|109471320|109471368	0.947115384615	624	ENSG00000183137.14_6	CEP57L1
chr17:18394586-18394637|+|18395258|18395261	nan	0	ENSG00000171916.16_2	LGALS9C
chr17:42084690-42084862|+|42084934|42084958	0.392156862745	51	ENSG00000161653.10_2	NAGS
chr2:216177220-216177347|+|216182853|216182879	0.00401899890391	5474	ENSG00000138363.15_5	ATIC
chr17:7604058-7604147|+|7604744|7604776	0.0497382198953	1146	ENSG00000141499.16_4	WRAP53
chrX:101472933-101473059|+|101476496|101476533	nan	0	ENSG00000268235.7_3	TCP11X1
chr10:98092107-98092353|+|98095647|98095650	nan	0	ENSG00000107447.8_3	DNTT
chr16:602862-603041|+|603338|604553	1.0	1084	ENSG00000103326.12_4	CAPN15
chr2:128177501-128177588|+|128178858|128178893	0.514285714286	35	ENSG00000115718.17_4	PROC
chr11:10517116-10517280|+|10518307|10518358	0.2	10	ENSG00000133805.15_4	AMPD3
chr20:31814211-31814296|+|31814697|31814735	0.0	2	ENSG00000131059.11_3	BPIFA3
chr10:91484776-91484915|+|91486049|91486169	0.097947761194	1072	ENSG00000138182.14_2	KIF20B
chr2:209138307-209138457|+|209138741|209138744	1.0	22	ENSG00000115020.17_5	PIKFYVE
chrY:59336119-59336231|+|59336347|59336354	0.0526315789474	19	ENSG00000124334.17_5_PAR_Y	IL9R
chr14:60483377-60483508|+|60485063|60485088	0.0	12	ENSG00000131951.11_4	LRRC9
