ID	PSI	count	GeneID	geneSymbol
chrX:122831530-122831601|-|122830685|122830692	1.0	12	ENSG00000125676.20_3	THOC2
chr21:43862561-43862706|+|43863263|43863421	nan	0	ENSG00000160185.15_3	UBASH3A
chr17:19612028-19612073|-|19611820|19611866	1.0	9	ENSG00000180638.17_3	SLC47A2
chr2:232663568-232663674|+|232665849|232665864	1.0	504	ENSG00000144524.17_2	COPS7B
chr9:42468742-42469103|+|42469568|42469604	1.0	1	ENSG00000223839.8_4	FAM95B1
chr11:57556508-57556627|+|57558963|57558965	0.367346938776	49	ENSG00000198561.13_5	CTNND1
chr3:39104540-39104681|+|39107281|39107301	0.0207373271889	1302	ENSG00000114742.14_4	WDR48
chr9:134015935-134016097|+|134019666|134019954	0.989572471324	959	ENSG00000126883.17_5	NUP214
chr16:2028149-2028221|+|2028313|2028315	0.978571428571	1260	ENSG00000183751.14_5	TBL3
chr3:29224446-29224620|+|29476233|29476236	nan	0	ENSG00000144642.21_6	RBMS3
chr22:27059279-27059362|+|27061420|27061494	0.0	13	ENSG00000225783.8_6	MIAT
chr11:46389201-46389297|+|46389551|46389554	0.575362318841	1380	ENSG00000149091.15_6	DGKZ
chr15:25653766-25653831|-|25652375|25652409	nan	0	ENSG00000114062.20_7	UBE3A
chr1:145818766-145818826|-|145816740|145816761	1.0	1086	ENSG00000117262.19_3	GPR89A
chr3:127256487-127256610|-|127254190|127254404	nan	0	ENSG00000239921.4_4	LINC01471
chr20:54084628-54084752|+|54240002|54240032	nan	0	ENSG00000235166.8_5	LINC01440
chr9:33541144-33541225|+|33543179|33543182	0.912663755459	458	ENSG00000230453.9_2	ANKRD18B
chr19:17450242-17450408|+|17451852|17451915	0.936733886912	2529	ENSG00000130299.17_5	GTPBP3
chr4:56249931-56250049|-|56248729|56248809	1.0	14	ENSG00000249700.9_5	SRD5A3-AS1
chr16:3024000-3024158|-|3023254|3023446	1.0	20	ENSG00000127564.17_5	PKMYT1
chr15:74489678-74489764|-|74488488|74488595	1.0	7	ENSG00000137868.19_5	STRA6
chr7:98972352-98972404|+|98974960|98974980	0.3	160	ENSG00000130429.15_7	ARPC1B
chr4:139019312-139019426|-|139016572|139016574	nan	0	ENSG00000248307.6_6	LINC00616
chr22:24219228-24219358|+|24219571|24219907	0.275362318841	69	ENSG00000133460.19_4	SLC2A11
chr20:62130410-62130436|-|62129187|62129281	1.0	3862	ENSG00000101210.12_5	EEF1A2
chr7:100479673-100479862|+|100480078|100480385	0.730897009967	301	ENSG00000087087.20_5	SRRT
chr12:120158282-120158390|-|120156621|120156666	1.0	68	ENSG00000122966.16_6	CIT
chr8:110656864-110656945|-|110655161|110655176	1.0	36	ENSG00000147642.17_6	SYBU
chr3:11057357-11057419|+|11058744|11058805	1.0	54	ENSG00000157103.12_5	SLC6A1
chr5:137241894-137242123|+|137243430|137243496	1.0	43	ENSG00000078795.16_4	PKD2L2
chr17:45015964-45016070|+|45041200|45041709	1.0	5	ENSG00000108433.16_5	GOSR2
chr17:43517528-43517592|-|43516943|43517000	nan	0	ENSG00000225190.11_4	PLEKHM1
chr7:94259030-94259153|-|94252709|94257671	nan	0	ENSG00000127990.18_6	SGCE
chr3:38995119-38995250|-|38991860|38992099	1.0	4	ENSG00000168356.12_4	SCN11A
chr3:127323450-127323626|+|127323719|127323738	0.0705214806809	3701	ENSG00000073111.14_5	MCM2
chr21:26890587-26890659|-|26888756|26888767	nan	0	ENSG00000229962.2_3	AP000221.1
chr16:30665949-30666535|+|30666671|30666688	0.959349593496	1476	ENSG00000156858.11_4	PRR14
chr18:51800295-51800460|+|51804072|51804141	0.847926267281	217	ENSG00000101751.10_5	POLI
chr1:36550763-36550889|+|36551305|36551436	0.75	24	ENSG00000092850.12_4	TEKT2
chr16:67689933-67689970|+|67690096|67690130	0.560538116592	223	ENSG00000159753.14_6	CARMIL2
chr3:49141756-49141904|-|49141405|49141531	1.0	2561	ENSG00000172053.18_3	QARS
chr22:29669726-29669853|+|29670253|29670256	1.0	260	ENSG00000182944.17_4	EWSR1
chr3:58855053-58855216|-|58853623|58853662	1.0	5	ENSG00000163689.20_5	C3orf67
chr12:120653362-120653464|-|120653076|120653220	1.0	243	ENSG00000089159.16_6	PXN
chr15:34630161-34630258|-|34628868|34628953	nan	0	ENSG00000140199.11_4	SLC12A6
chr3:16578059-16578173|+|16580859|16580882	nan	0	ENSG00000233570.2_5	LINC00690
chr19:15510112-15510221|-|15509514|15509577	1.0	12	ENSG00000011243.18_5	AKAP8L
chr6:3263917-3263993|+|3264407|3264442	0.141592920354	339	ENSG00000180822.11_3	PSMG4
chr6:72962463-72962535|+|72967827|72967830	1.0	8	ENSG00000079841.18_4	RIMS1
chr17:42272786-42272855|-|42272508|42272526	1.0	1335	ENSG00000087152.15_2	ATXN7L3
chr1:76476424-76476538|+|76476966|76476981	0.0	12	ENSG00000225605.3_6	AC092813.1
chr9:2181570-2181676|+|2182140|2182145	1.0	416	ENSG00000080503.24_6	SMARCA2
chr1:110037764-110037802|+|110038300|110038377	0.286458333333	192	ENSG00000174151.14_5	CYB561D1
chr4:73930966-73931130|-|73930616|73930619	1.0	342	ENSG00000163626.16_3	COX18
chr1:53558225-53558459|-|53556478|53556655	nan	0	ENSG00000162383.12_5	SLC1A7
chr3:196807921-196807988|-|196803553|196803556	1.0	165	ENSG00000075711.21_6	DLG1
chr3:196796089-196796131|-|196795393|196795408	1.0	8	ENSG00000075711.21_6	DLG1
chr6:31683278-31683401|+|31685236|31685357	0.0	49	ENSG00000244355.7_5	LY6G6D
chr11:118888667-118888763|-|118888143|118888255	1.0	271	ENSG00000118181.11_3	RPS25
chr1:4476371-4476608|+|4482819|4482935	nan	0	ENSG00000235054.4_5	LINC01777
chr1:247877192-247877256|-|247875735|247876119	nan	0	ENSG00000169214.4_6	OR6F1
chr12:50323177-50323281|+|50323481|50323679	0.466666666667	15	ENSG00000257771.6_7	LINC02395
chr6:31729248-31729392|+|31729526|31729594	0.333333333333	69	ENSG00000255152.8_3	MSH5-SAPCD1
chr14:24804189-24804277|-|24803841|24803888	nan	0	ENSG00000129467.13_5	ADCY4
chr16:29401569-29401669|-|29401406|29401457	1.0	13	ENSG00000254206.5_2	NPIPB11
chr7:112613659-112613727|-|112596697|112596766	nan	0	ENSG00000234520.6_6	AC018464.1
chr14:24804189-24804277|-|24803841|24803884	nan	0	ENSG00000129467.13_5	ADCY4
chr1:156169625-156170263|+|156177652|156177676	0.0505836575875	771	ENSG00000160785.13_2	SLC25A44
chr3:38622421-38622862|-|38620983|38620986	1.0	14	ENSG00000183873.15_5	SCN5A
chr6:26440699-26440876|+|26443594|26443609	0.411764705882	51	ENSG00000111801.16_5	BTN3A3
chr17:41256138-41256278|-|41251894|41251897	1.0	132	ENSG00000012048.22_5	BRCA1
chr20:1579467-1579582|-|1578079|1578696	1.0	5	ENSG00000101307.15_4	SIRPB1
chr5:87578531-87578683|+|87583252|87583255	1.0	175	ENSG00000247828.8_7	TMEM161B-AS1
chr15:66795695-66795867|-|66795209|66795502	1.0	25388	ENSG00000174444.15_4	RPL4
chr12:81676465-81676573|+|81686121|81686236	1.0	5	ENSG00000257467.6_6	PPFIA2-AS1
chr19:54876377-54876538|-|54875937|54876093	1.0	6	ENSG00000167613.16_5	LAIR1
chr8:128214286-128214397|-|128213368|128213418	nan	0	ENSG00000254166.3_6	CASC19
chr19:55718533-55718567|-|55718323|55718344	1.0	5	ENSG00000080031.10_5	AC010327.1
chr20:40864868-40864898|-|40828028|40828037	nan	0	ENSG00000196090.12_3	PTPRT
chr17:33694621-33694719|-|33694062|33694082	nan	0	ENSG00000172716.16_3	SLFN11
chr2:207146524-207146633|+|207156734|207156737	0.4	110	ENSG00000204186.10_5	ZDBF2
chrX:48933524-48933604|-|48933322|48933412	1.0	57	ENSG00000196998.19_7	WDR45
chr11:6417015-6417192|-|6416509|6416931	1.0	3	ENSG00000166313.19_6	APBB1
chr1:16952269-16952500|-|16946519|16946533	1.0	153	ENSG00000215908.10_3	CROCCP2
chr6:112480181-112480223|+|112480602|112480668	0.0	6	ENSG00000237234.7_8	Z99289.1
chr19:4769144-4769363|+|4769589|4769641	0.0	19	ENSG00000176840.12_4	MIR7-3HG
chr6:80732040-80732189|+|80736094|80736097	0.941055517478	1459	ENSG00000112742.10_4	TTK
chr1:11886212-11886271|+|11887145|11887171	0.94	300	ENSG00000011021.23_5	CLCN6
chr8:6378698-6378931|-|6377512|6377515	1.0	24	ENSG00000091879.13_2	ANGPT2
chr16:30093804-30093855|+|30094066|30094714	0.929442508711	5740	ENSG00000149923.14_3	PPP4C
chr19:47918307-47918358|-|47918072|47918123	1.0	34	ENSG00000105419.17_4	MEIS3
chr16:72143313-72143409|+|72144854|72144941	0.988910632746	1533	ENSG00000140829.12_5	DHX38
chr12:29524460-29524603|-|29523101|29523155	1.0	45	ENSG00000087502.18_4	ERGIC2
chr3:9475528-9475634|+|9475960|9476017	0.566882416397	1854	ENSG00000168137.16_5	SETD5
chr6:32632574-32632844|-|32629862|32630025	nan	0	ENSG00000179344.16_4	HLA-DQB1
chrX:152938020-152938152|-|152937655|152937675	1.0	43	ENSG00000130822.15_3	PNCK
chr6:31239375-31239645|-|31239108|31239125	1.0	34	ENSG00000204525.16_2	HLA-C
chr16:5145375-5145515|-|5141896|5141939	1.0	15	ENSG00000118894.14_3	EEF2KMT
chr2:132442281-132442392|+|132443636|132443669	0.740740740741	297	ENSG00000287151.1_1	C2orf27A
chr1:156562348-156562462|+|156563199|156563255	0.977762572699	2923	ENSG00000163382.12_4	NAXE
chr14:21055817-21056008|+|21058598|21058748	0.0	11	ENSG00000258573.6_6	AL163195.2
chr17:38323049-38323114|+|38323623|38323750	0.0116959064327	1539	ENSG00000108349.17_4	CASC3
chr4:56308598-56308801|-|56304574|56304704	1.0	6	ENSG00000134852.15_4	CLOCK
chr17:48194770-48195059|-|48193454|48193592	1.0	20	ENSG00000167100.14_5	SAMD14
chr7:144040279-144040391|-|144009029|144009032	nan	0	ENSG00000244479.7_7	OR2A1-AS1
chr18:693881-693908|-|690631|690745	1.0	17	ENSG00000132199.20_4	ENOSF1
chr3:49459793-49459887|-|49459690|49459704	nan	0	ENSG00000145020.15_6	AMT
chr14:24651997-24652048|-|24651609|24651629	1.0	2961	ENSG00000196497.17_5	IPO4
chr12:7262893-7263168|+|7263620|7263966	0.313725490196	51	ENSG00000205885.7_6	C1RL-AS1
chr19:37747628-37747716|+|37747913|37748132	0.369565217391	46	ENSG00000226686.8_5	LINC01535
chr11:66101984-66102722|-|66101509|66101512	nan	0	ENSG00000174791.11_5	RIN1
chr2:85786039-85786198|-|85785728|85785785	1.0	551	ENSG00000115486.12_3	GGCX
chr4:156721028-156721226|+|156723364|156723592	0.512820512821	39	ENSG00000061918.13_4	GUCY1B1
chr15:89182573-89182825|+|89195340|89195400	1.0	29	ENSG00000172183.15_3	ISG20
chr19:18274072-18274198|+|18276920|18276969	0.0477673935618	963	ENSG00000105647.17_4	PIK3R2
chr1:156567826-156567913|-|156567677|156567714	nan	0	ENSG00000160818.16_3	GPATCH4
chr13:106370823-106371201|+|106380938|106380999	nan	0	ENSG00000226620.8_7	LINC00343
chr3:8676985-8677067|-|8675481|8676331	1.0	10	ENSG00000125046.15_5	SSUH2
chr1:173915613-173915746|-|173912726|173912753	1.0	160	ENSG00000135870.11_6	RC3H1
chr17:78163551-78163671|+|78164572|78164640	1.0	33	ENSG00000141527.18_6	CARD14
chr15:25485314-25485359|+|25486546|25486705	0.666666666667	12	ENSG00000224078.15_5	SNHG14
chr20:33622925-33623111|-|33609135|33609159	1.0	255	ENSG00000100991.12_4	TRPC4AP
chr6:41899133-41899294|+|41899441|41899465	0.0180401804018	2439	ENSG00000112578.10_4	BYSL
chr16:57092883-57092973|+|57093320|57093378	0.153846153846	13	ENSG00000140853.15_4	NLRC5
chr11:61643582-61643662|-|61643448|61643475	1.0	215	ENSG00000221968.9_6	FADS3
chr16:66785387-66785504|-|66785206|66785249	nan	0	ENSG00000135720.13_5	DYNC1LI2
chr19:618704-618760|-|618582|618586	nan	0	ENSG00000099821.14_3	POLRMT
chr8:69910538-69910577|-|69866348|69866397	nan	0	ENSG00000253658.6_6	LINC01592
chr17:18394586-18394637|+|18395258|18395261	nan	0	ENSG00000171916.16_2	LGALS9C
chr1:184023861-184023997|+|184041184|184041290	0.0167785234899	894	ENSG00000198860.12_4	TSEN15
chr17:66245151-66245237|+|66246328|66246500	1.0	33	ENSG00000196704.12_6	AMZ2
chr12:109999224-109999322|-|109998909|109999134	1.0	893	ENSG00000139428.12_3	MMAB
chr6:167360169-167360227|-|167356577|167357297	1.0	824	ENSG00000026297.15_6	RNASET2
chr20:31814211-31814296|+|31814697|31814735	0.0	2	ENSG00000131059.11_3	BPIFA3
chr21:47545179-47545225|+|47545330|47545378	0.0	338	ENSG00000142173.15_4	COL6A2
chr19:23200532-23200711|-|23199133|23199230	nan	0	ENSG00000261558.2_6	LINC01859
chr6:43029048-43029331|+|43030623|43030654	0.031954887218	532	ENSG00000137171.15_5	KLC4
chr3:120424846-120424961|-|120417367|120417420	1.0	10	ENSG00000144840.9_4	RABL3
chr9:2493239-2493425|-|2425536|2425540	nan	0	ENSG00000236404.10_7	VLDLR-AS1
chr2:70282787-70283042|-|70280924|70280947	1.0	19	ENSG00000179818.14_4	PCBP1-AS1
chrX:104465278-104465358|-|104465087|104465113	nan	0	ENSG00000268629.6_2	TEX13A
chr7:107575859-107576101|-|107572822|107572938	1.0	523	ENSG00000091136.14_4	LAMB1
chrX:153763382-153763600|-|153762711|153762714	1.0	1125	ENSG00000160211.18_6	G6PD
chr1:110171948-110172112|+|110172417|110172421	0.992879746835	1264	ENSG00000116337.17_7	AMPD2
chr10:75186364-75186489|-|75185704|75186135	nan	0	ENSG00000166343.10_3	MSS51
chr11:124972629-124972705|-|124972198|124972213	nan	0	ENSG00000150433.9_4	TMEM218
chr10:86007346-86007503|+|86008620|86008665	0.0	1	ENSG00000148604.14_3	RGR
chr3:97669629-97669732|-|97668856|97668859	1.0	608	ENSG00000170854.18_6	RIOX2
chr16:31193833-31193985|+|31195178|31195181	0.429440604879	16929	ENSG00000089280.18_2	FUS
chr12:3750897-3751004|-|3747620|3747623	1.0	76	ENSG00000130038.9_5	CRACR2A
chr2:6790237-6790379|-|6778929|6778999	nan	0	ENSG00000236172.7_6	MIR7515HG
chr15:56999460-56999504|-|56999341|56999348	1.0	107	ENSG00000137871.20_4	ZNF280D
chr10:129846027-129846101|+|129847793|129847798	1.0	2	ENSG00000132334.16_4	PTPRE
chr1:32852379-32852496|-|32849507|32849598	1.0	4	ENSG00000160058.18_2	BSDC1
chr1:1560665-1560808|+|1560925|1562029	0.850187265918	267	ENSG00000197530.12_6	MIB2
chr17:18158082-18158168|-|18157933|18157996	1.0	5	ENSG00000177731.16_5	FLII
chr8:11979495-11979559|+|12002931|12003147	1.0	13	ENSG00000255052.5_5	FAM66D
chr3:41275629-41275788|+|41277214|41277217	0.995961326643	8171	ENSG00000168036.18_6	CTNNB1
chr2:220307829-220308162|+|220308746|220308751	1.0	34	ENSG00000072195.15_2	SPEG
chr11:125442353-125442465|+|125445146|125445158	0.0075698757764	5152	ENSG00000149547.15_7	EI24
chr22:32229900-32229966|+|32232957|32233079	0.797297297297	148	ENSG00000100150.19_7	DEPDC5
chr19:17449347-17449550|+|17449762|17449931	0.99439683586	3034	ENSG00000130299.17_5	GTPBP3
chr5:167927595-167927725|+|167929005|167929007	0.977549307595	4766	ENSG00000113643.9_3	RARS
chr10:61815415-61815794|-|61802514|61802517	1.0	48	ENSG00000151150.22_5	ANK3
chr10:3974847-3975164|+|3976711|3977870	nan	0	ENSG00000226005.5_7	LINC02660
chr11:46639874-46639925|+|46642591|46642609	0.529411764706	68	ENSG00000175224.16_6	ATG13
chr11:1775223-1775368|-|1775110|1775131	1.0	65	ENSG00000117984.14_5	CTSD
chr14:20837502-20837735|-|20837039|20837061	nan	0	ENSG00000129566.13_6	TEP1
chr4:148493832-148493952|+|148494360|148494367	0.222222222222	9	ENSG00000251688.2_6	LINC02507
chr22:36914809-36914957|-|36913478|36913540	1.0	7805	ENSG00000100353.18_3	EIF3D
chr1:201332423-201332534|-|201331519|201331522	nan	0	ENSG00000118194.20_6	TNNT2
chr8:93088192-93088365|-|93029591|93029659	1.0	88	ENSG00000079102.16_7	RUNX1T1
chr4:724418-724457|+|724740|724758	0.11473880597	1072	ENSG00000185619.18_1	PCGF3
chr15:101601375-101601493|+|101602585|101602778	0.0	108	ENSG00000154237.13_4	LRRK1
chr19:30303595-30303683|+|30303875|30303884	0.949764521193	637	ENSG00000105173.14_5	CCNE1
chr19:36821154-36821394|-|36813127|36813286	1.0	10	ENSG00000232677.8_6	LINC00665
chrX:147024650-147024846|+|147026424|147026463	0.46511627907	602	ENSG00000102081.14_6	FMR1
chr1:174219612-174219770|+|174221581|174221617	0.0561224489796	392	ENSG00000152061.23_4	RABGAP1L
chr9:130415993-130416075|+|130416169|130417220	0.45	60	ENSG00000136854.21_7	STXBP1
chr18:21137080-21137154|-|21136577|21136628	1.0	522	ENSG00000141458.13_4	NPC1
chr6:8960088-8960183|+|8961687|8961691	0.178571428571	28	ENSG00000285219.2_3	HULC
chr12:53609429-53609578|-|53609218|53609246	1.0	227	ENSG00000172819.17_5	RARG
chr11:45760960-45761093|+|45763214|45763275	nan	0	ENSG00000254519.5_7	AC044839.2
chr6:4099233-4099432|+|4115640|4115674	1.0	12	ENSG00000185689.16_3	C6orf201
chr19:15939904-15940148|+|15942007|15942064	0.0384615384615	78	ENSG00000214049.8_6	UCA1
chr14:27342602-27342694|+|27343985|27344029	nan	0	ENSG00000257612.2_6	MIR4307HG
chr20:23337687-23337774|-|23337462|23337606	1.0	18	ENSG00000232645.5_5	LINC01431
chr20:62364938-62365091|+|62365996|62366056	0.0373134328358	402	ENSG00000197114.11_4	ZGPAT
chr6:125695284-125695467|-|125694556|125694580	1.0	5	ENSG00000226409.3_6	AL450332.1
chr11:771332-771426|-|771104|771212	1.0	1051	ENSG00000177225.17_7	GATD1
chr20:44048971-44049069|+|44049147|44049167	0.0572095738471	1713	ENSG00000124155.18_7	PIGT
chr15:62170805-62170945|-|62169253|62169285	1.0	379	ENSG00000129003.18_6	VPS13C
chr17:36070510-36070671|-|36065056|36065057	1.0	1	ENSG00000275410.5_4	HNF1B
chr15:39806275-39806382|-|39806052|39806064	1.0	2	ENSG00000259390.4_7	AC022196.1
chr6:74190397-74190528|+|74191751|74191762	0.0551470588235	544	ENSG00000135297.15_3	MTO1
chr11:122953792-122953915|-|122945524|122945551	nan	0	ENSG00000166250.12_4	CLMP
chr11:64496334-64496514|-|64494832|64494835	1.0	16	ENSG00000068831.19_4	RASGRP2
chr1:110212092-110212193|+|110213908|110213935	1.0	742	ENSG00000213366.13_4	GSTM2
chr20:44045156-44045334|+|44047917|44047934	0.0	69	ENSG00000124155.18_7	PIGT
chr3:128890497-128890614|-|128890351|128890381	1.0	40	ENSG00000169714.16_4	CNBP
chrX:102939608-102939657|-|102933548|102933579	1.0	390	ENSG00000123562.17_6	MORF4L2
chr1:155162576-155162658|-|155162074|155162101	1.0	7	ENSG00000185499.16_5	MUC1
chr8:67408671-67408727|+|67417456|67417609	0.0	3	ENSG00000169085.13_5	VXN
chr16:70389387-70389438|+|70390014|70390031	1.0	1736	ENSG00000168872.17_4	DDX19A
chr12:57918062-57918199|+|57918412|57918502	0.0378590078329	766	ENSG00000166987.15_5	MBD6
chr17:16342640-16342728|+|16342841|16342894	0.767086516622	4843	ENSG00000175061.18_4	SNHG29
chr18:252538-252612|-|247908|247957	nan	0	ENSG00000079134.12_4	THOC1
chr2:70223817-70224020|-|70221350|70221382	nan	0	ENSG00000179818.14_4	PCBP1-AS1
chr5:89948162-89948380|+|89949025|89949037	1.0	117	ENSG00000164199.18_8	ADGRV1
chr12:56552139-56552188|+|56552464|56552467	0.0623491315867	16985	ENSG00000092841.18_5	MYL6
chr20:3025053-3025214|+|3025324|3025345	0.6	130	ENSG00000125787.11_2	GNRH2
chr17:43191617-43191734|-|43190956|43190973	1.0	201	ENSG00000161714.12_5	PLCD3
chr11:118920267-118920347|-|118919915|118920082	1.0	2925	ENSG00000149428.19_7	HYOU1
chr12:50586234-50586344|-|50575817|50575820	nan	0	ENSG00000050405.13_5	LIMA1
chr10:6146893-6147060|+|6148103|6148106	0.989883439631	4547	ENSG00000134453.16_4	RBM17
chr17:17412747-17412859|-|17410513|17410516	1.0	4	ENSG00000133027.18_3	PEMT
chr18:47809884-47809934|-|47809694|47809731	1.0	299	ENSG00000154832.14_3	CXXC1
chr11:62639048-62639141|+|62644255|62644258	0.763374485597	486	ENSG00000168003.16_4	SLC3A2
chr12:109898440-109898610|-|109895853|109895883	nan	0	ENSG00000110906.13_3	KCTD10
chr2:6072919-6073053|+|6108717|6109245	1.0	3	ENSG00000232044.7_6	SILC1
chr14:67664852-67665037|+|67665688|67665691	0.333333333333	3	ENSG00000172717.16_4	FAM71D
chr15:99828018-99828156|+|99874127|99874222	0.968824940048	417	ENSG00000168904.15_7	LRRC28
chr15:34630161-34630258|-|34628887|34628953	nan	0	ENSG00000140199.11_4	SLC12A6
chr1:2075648-2075780|+|2076776|2076827	1.0	5	ENSG00000067606.17_5	PRKCZ
chr3:138310695-138310798|-|138291774|138291826	1.0	287	ENSG00000114107.9_6	CEP70
chr10:124766541-124766692|-|124758174|124758187	1.0	117	ENSG00000095574.11_2	IKZF5
chr19:49999690-49999728|+|50000429|50000450	0.0019401422036	90715	ENSG00000142534.7_4	RPS11
chr9:140001140-140001261|+|140001701|140001726	0.935370152761	851	ENSG00000177239.15_6	MAN1B1
chrX:51928007-51928061|+|51928927|51929017	0.791208791209	91	ENSG00000154545.16_3	MAGED4
chr19:4501202-4501329|+|4501922|4501925	0.735379510577	2411	ENSG00000167674.15_8	HDGFL2
chr15:74494495-74494623|-|74490159|74490203	1.0	7	ENSG00000137868.19_5	STRA6
chr15:40679359-40679407|+|40681689|40681706	0.011673151751	2056	ENSG00000128944.13_6	KNSTRN
chr16:14700340-14700383|-|14698080|14698083	1.0	9	ENSG00000140694.17_4	PARN
chrX:153186817-153186980|-|153186612|153186676	1.0	36	ENSG00000089820.15_5	ARHGAP4
chr17:80012773-80012851|+|80013037|80013040	0.831471357262	4207	ENSG00000169727.12_4	GPS1
chrX:48759206-48759319|+|48759509|48760008	0.858147125282	3983	ENSG00000102103.16_5	PQBP1
chr8:144689122-144689302|-|144688789|144688849	1.0	4	ENSG00000104524.14_8	PYCR3
chr10:99237611-99237686|-|99237161|99237173	1.0	121	ENSG00000155229.21_5	MMS19
chr12:6687574-6687712|-|6687301|6687303	1.0	9	ENSG00000111642.15_5	CHD4
chr22:26559110-26559252|-|26558248|26558391	nan	0	ENSG00000229770.2_7	AL022337.1
chr2:7056980-7057355|-|7056098|7056175	1.0	11	ENSG00000228203.7_5	RNF144A-AS1
chr19:58926890-58927013|+|58927159|58927185	0.125	40	ENSG00000171574.18_4	ZNF584
chr1:24286317-24286488|+|24287418|24287422	0.854116012504	2879	ENSG00000189266.13_6	PNRC2
chr2:132289236-132289375|+|132290161|132290282	0.887755102041	196	ENSG00000163040.14_4	CCDC74A
chr1:160811373-160811691|-|160811275|160811290	nan	0	ENSG00000122223.13_5	CD244
chr19:55421377-55421425|+|55423535|55423538	0.0	3	ENSG00000189430.12_2	NCR1
chr20:44056061-44056185|+|44058084|44058120	0.192708333333	384	ENSG00000124155.18_7	PIGT
chr10:103190101-103190209|+|103221720|103221737	0.145833333333	288	ENSG00000166167.18_4	BTRC
chr2:202744750-202744890|+|202755507|202755525	0.0	1	ENSG00000138395.15_5	CDK15
chr17:72868160-72868258|-|72863001|72863020	1.0	126	ENSG00000161513.12_4	FDXR
chr4:727460-727578|+|727672|728719	0.150812064965	862	ENSG00000185619.18_1	PCGF3
chr1:212981077-212981190|+|212985589|212985592	0.47355163728	397	ENSG00000203705.11_5	TATDN3
chr21:37518553-37518653|-|37509474|37509527	1.0	4	ENSG00000236830.7_5	CBR3-AS1
chr19:52034835-52035057|-|52034665|52034773	nan	0	ENSG00000105492.16_5	SIGLEC6
chrX:41196660-41196718|+|41198288|41198291	0.88621056363	8463	ENSG00000215301.10_7	DDX3X
chr6:42957348-42957426|+|42974183|42974200	0.0623620309051	1812	ENSG00000112640.15_5	PPP2R5D
chr16:23364121-23364395|+|23366619|23366700	nan	0	ENSG00000168447.11_4	SCNN1B
chr17:74077358-74077483|+|74077625|74077680	1.0	11	ENSG00000186919.12_3	ZACN
chr8:144770163-144770237|+|144770831|144771373	0.377777777778	45	ENSG00000181135.16_7	ZNF707
chr10:118351927-118352053|+|118353827|118355725	nan	0	ENSG00000187021.15_4	PNLIPRP1
chr2:27545314-27545389|-|27535976|27536021	1.0	1353	ENSG00000115204.15_4	MPV17
chr10:86004808-86004925|+|86007253|86007396	0.0	37	ENSG00000148604.14_3	RGR
chr3:183956090-183956262|+|183956347|183956350	0.409090909091	22	ENSG00000145198.14_2	VWA5B2
