ID	PSI	count
chr16:2013149-2013257|-|2013653|2014276	0.0384163073305	86734
chr11:45553074-45553167|-|45554198|45554541	0	126
chr8:17933049-17933096|-|17941407|17941489	0	489
chr11:67375870-67375949|+|67374547|67374520	1	153
chr5:180668491-180668639|-|180669169|180669173	0.103746265226	108775
chr2:106473125-106473202|-|106473417|106473588	0	1
chr12:132199366-132199498|+|132198785|132198738	1	1165
chr16:56487174-56487320|+|56485672|56485479	1	21
chr9:133993142-133993305|+|133990005|133989981	1	667
chr5:154242766-154242955|+|154238376|154238357	1	215
chr12:99548066-99548173|-|99638119|99638131	1	2
chr3:156868070-156868170|-|156869517|156869705	0.58282208589	163
chr3:181718905-181719155|+|181718294|181718233	1	45
chr17:73620449-73620527|+|73620349|73620329	1	35
chr17:6350782-6351078|+|6348724|6348662	1	912
chr12:10854558-10854733|-|10856649|10856658	0.929933529476	9177
chr18:5241697-5241888|+|5240963|5240707	1	18
chr14:95660185-95660256|-|95660551|95660872	0	47
chr6:144306271-144306311|-|144385587|144385604	0.412698412698	63
chr2:219483301-219483530|+|219480785|219480682	1	6
chr7:66103842-66103916|+|66103418|66103378	1	292
chr4:152095821-152096826|-|152097676|152097685	0.0722891566265	415
chr11:35338923-35339063|-|35441454|35441482	0	4
chr20:32661368-32661441|+|32660136|32660011	1	2597
chr12:133350742-133350906|-|133351651|133351726	0.00780234070221	769
chr2:37469777-37469836|+|37468934|37468780	1	303
chr12:123699290-123699381|-|123702922|123702945	0.938311688312	1232
chr20:32346521-32346612|+|32345149|32345128	1	68
chr2:241531349-241531567|+|241530428|241530417	1	516
chr8:26223830-26223922|+|26221406|26220364	1	2262
chr16:3026664-3027032|-|3029648|3029808	0.943917169974	1159
chr7:23239076-23239161|+|23236866|23236849	1	32
chr12:50470995-50471146|+|50470843|50470832	1	43
chr10:103347002-103347163|-|103347578|103347960	0.969230769231	130
chr3:160099290-160099512|-|160102351|160102376	0.980861244019	418
chr12:121666335-121666416|+|121660846|121660765	1	213
chr20:5413188-5413284|-|5414434|5414817	1	2
chr12:13240840-13240993|-|13241671|13241795	0.21875	32
chr1:15893593-15893764|+|15892905|15892675	1	11
chr7:102125485-102125606|-|102128232|102128666	1	28
chr19:45001335-45001424|-|45004249|45004326	1	52
chr3:134346597-134346660|-|134348245|134348462	0.75	4
chr11:3846249-3846358|+|3845679|3845594	1	49
chrX:153641818-153641904|+|153641689|153641676	1	6
chr7:77314518-77314645|-|77325212|77325488	0.750943396226	265
chr1:154920457-154920481|-|154920608|154920701	0.904593639576	283
chr12:10531152-10531304|-|10532045|10532298	1	17
chr22:21058255-21058328|+|21058039|21057980	1	52
chr15:60643922-60644018|-|60644577|60644581	0.00306321358953	3591
chr2:89085986-89086015|+|89084443|89084310	1	2
chr19:49840165-49840290|+|49839043|49839039	1	97
chr14:35182265-35182342|-|35182459|35182602	0.717586044319	2121
chr16:23505623-23505699|-|23507009|23507014	0.00875547217011	1599
chr19:36642363-36642448|-|36642570|36642597	1	41
chr19:54072557-54072639|+|54059162|54059157	1	19
chr17:80153138-80153240|-|80156189|80156212	0.977351916376	574
chr12:56510972-56510995|+|56510714|56510583	1	2986
chr12:58112775-58112965|+|58112204|58112159	1	1800
chr2:110920624-110920712|-|110922096|110922264	0.0227272727273	88
chr17:45660107-45660215|+|45656877|45656821	1	2380
chr1:48698038-48698174|+|48697823|48697297	1	4
chr3:49547851-49548252|+|49514338|49514333	1	205
chr6:99999715-99999771|-|100006372|100006376	1	2470
chr4:185339320-185339367|-|185339658|185339685	0.0294117647059	170
chr1:53678452-53678488|+|53676991|53676922	1	47
chr7:99935801-99935887|+|99933960|99933843	1	394
chr8:82630416-82630459|-|82633461|82633483	0.915456874466	1171
chr15:42840548-42840654|-|42840890|42840897	0.6	195
chr2:97356926-97357090|+|97356326|97356320	1	8
chr17:76133797-76133895|+|76133439|76133404	1	1
chr10:103789204-103789502|-|103792689|103792782	0.0561959654179	694
chr19:1979750-1979834|+|1979642|1979617	1	1610
chr6:126314902-126314968|+|126307919|126307836	1	52
chr15:63353911-63353987|+|63353472|63353138	1	57
chr3:138192377-138192476|+|138191935|138191701	1	2
chr4:83750152-83750211|-|83763292|83763337	0.855196770938	1982
chr16:67208523-67208847|+|67208357|67208243	1	10
chr3:158314650-158314734|+|158311215|158311210	1	87
chr9:6534707-6534788|-|6535946|6536063	0.0211538461538	520
chr8:17921965-17922040|-|17924728|17924758	1	459
chr6:28304566-28304720|-|28305532|28305575	0.0769230769231	52
chr6:127601375-127601485|+|127588240|127588070	1	226
chr11:31822238-31822404|-|31823108|31823216	1	607
chr10:127824152-127824229|-|127843786|127843795	0.416666666667	12
chr17:47490538-47490653|-|47492101|47492196	0.184518013632	8216
chr6:28240446-28240564|+|28240116|28240113	1	104
chr3:123667742-123667979|-|123674689|123674892	0.857768052516	914
chr2:219525661-219526030|+|219525205|219525144	1	36
chr19:49954038-49954105|-|49954624|49954741	0.0139211136891	1724
chr12:56093653-56093773|-|56094349|56094682	0.304347826087	92
chr21:46330198-46330287|-|46330514|46330639	0	50
chr17:79864635-79864774|-|79865429|79865648	1	406
chr3:49211671-49211836|+|49210578|49210234	1	256
chr2:70312678-70312756|-|70312947|70313353	0.771929824561	114
chr17:43310590-43310664|+|43309847|43309817	1	13
chr7:128356866-128357051|+|128354186|128354128	1	4
chr11:6414445-6414617|+|6413426|6412733	1	5
chr9:34379643-34379730|-|34380894|34380899	0	20
chrX:153641818-153641904|+|153641689|153641589	1	6
chr11:126160356-126160480|+|126159728|126159712	1	139
chr16:56544770-56544833|-|56545044|56545070	0	646
chrX:79937963-79938127|-|79939508|79939588	0.85313174946	463
chr14:102551634-102551768|-|102552094|102552301	0.997400306392	43082
chr18:21739435-21740033|+|21736963|21736006	1	19
chrX:110928192-110928331|+|110925522|110925463	1	2216
chr5:87566342-87566402|+|87565504|87565434	1	29
chr15:66208485-66208614|-|66208935|66209165	0.34375	128
chr3:112048192-112048233|+|112046553|112046541	1	11
chr17:27943955-27944060|-|27944259|27945807	0.75	32
chr9:112144581-112144727|-|112145586|112145702	0	222
chr8:48874075-48874240|+|48873986|48873774	1	16
chr11:32414211-32414301|-|32417702|32417802	0.0384615384615	208
chr17:46863525-46863697|-|46865150|46865172	0	6
chr12:54675873-54676084|+|54675725|54675286	1	78170
chrX:153041810-153041914|+|153041669|153041423	1	7
chr1:249149756-249150145|-|249150486|249150571	0.815841584158	505
chr12:1038984-1039052|-|1039138|1039216	0.118942731278	454
chr3:93619647-93619773|-|93624627|93624672	1	160
chr4:87686547-87686641|+|87685892|87685877	1	376
chr11:112064601-112064717|+|112064420|112064408	1	10
chr11:65427594-65427686|-|65429157|65429407	0.996677740864	1505
chr2:182783324-182783402|+|182781732|182781154	1	1
chr6:150131751-150132556|+|150123552|150123505	1	1770
chr19:53625656-53625869|-|53636001|53636108	0.285714285714	28
chr3:9470506-9470693|+|9466223|9466210	1	128
chr20:62374051-62374143|+|62373968|62373717	1	593
chrX:155125285-155125343|+|155119296|155119275	1	99
chr17:7127286-7127388|+|7127194|7127177	1	787
chr6:153315647-153315811|-|153316270|153316397	0.925445705024	617
chr4:87080450-87080620|-|87115471|87115488	0.025641025641	39
chrX:155125285-155125343|+|155119296|155119271	1	99
chr16:89613065-89613168|+|89612589|89612387	1	156
chr17:15943754-15943808|-|15950264|15950303	0.977093772369	1397
chr22:19863044-19863330|-|19864562|19864631	0.984651711924	847
chr11:126104889-126104982|+|126099231|126099188	1	11
chr5:31535850-31536000|+|31534524|31534432	1	550
chr2:27880211-27880536|-|27883850|27885045	0.990343347639	932
chr19:39924304-39924401|-|39926246|39926297	0.960381579191	54091
chr2:10132134-10132274|+|10130901|10130875	1	16
chr7:6620185-6620309|+|6618377|6618351	1	108
chr5:168110970-168111101|-|168112691|168112721	1	11
chr4:190864356-190864427|+|190863159|190863155	1	108
chr2:20131029-20131170|-|20132043|20132143	0.906166219839	373
chr10:131666045-131666176|-|131671715|131671742	0.376595744681	470
chr10:34625126-34625171|-|34626205|34626292	0.690582959641	223
chr3:69061086-69061142|-|69061518|69061753	0.590909090909	44
chr22:42076247-42076368|-|42084082|42084155	0	35
chr3:130748456-130748722|+|130746846|130745850	1	25
chr13:41941574-41941788|+|41937009|41936295	1	266
chr8:144659826-144659909|-|144659985|144660030	1	263
chr17:36339575-36339728|-|36339905|36340098	0	59
chr9:125048317-125048445|+|125048225|125047566	1	375
chr4:48027084-48027351|+|48018902|48018868	1	87
chr19:11019778-11019883|+|11019423|11019344	1	80
chrX:15344035-15344168|-|15349711|15349941	0.434782608696	23
chr17:40874812-40874933|-|40879652|40879679	0.842105263158	19
chr7:99754716-99754837|-|99754915|99754995	0.105691056911	369
chr1:242020646-242020784|+|242016783|242016774	1	1813
chr1:173833394-173833442|-|173833621|173833812	0.980562159139	7151
chr12:6692192-6692279|-|6692361|6692363	0.00740897544454	4724
chr11:62591930-62592037|-|62592496|62592507	0.0631067961165	1030
chr19:49256581-49256820|-|49258546|49258582	0.857142857143	14
chr12:57501945-57502082|-|57503825|57503859	0.666666666667	18
chr7:148984655-148984867|+|148982787|148982587	1	64
chr7:99218995-99219197|+|99217620|99217616	1	74
chr22:45567480-45567564|+|45567058|45567024	1	55
chr11:125497501-125497725|+|125496728|125496715	1	1164
chr3:37336469-37336568|+|37330782|37330780	1	1168
chr18:47810747-47810932|-|47811089|47811101	0.395633187773	1145
chr8:124238739-124238872|-|124243539|124243961	1	720
chr10:11140034-11140437|-|11147412|11147431	0.333333333333	9
chr20:26172428-26172497|-|26172764|26172768	0	127
chr18:74701911-74702016|-|74728787|74728869	1	10
chr11:35338923-35339063|-|35441466|35441482	0	4
chr3:78717283-78717452|-|78717621|78717633	0.0246913580247	2268
chr2:130911274-130911508|-|130911849|130911927	0.98201754386	2280
chr7:100192005-100192164|+|100190640|100190483	1	9
chr10:70173820-70174864|-|70176463|70176465	0.0027972027972	715
chr11:90585783-90585875|+|90578125|90578117	1	8
chr17:6920228-6920333|+|6920004|6919844	1	1136
chr11:64009855-64010030|+|64009466|64009219	1	10
chr2:219941967-219942086|-|219942795|219942810	0.0703363914373	654
chr20:48700665-48700791|-|48713019|48713208	0.0580221997982	3964
chr9:116091160-116091235|-|116094186|116094257	1	4
chr3:49141295-49141405|-|49141789|49141805	0	49
chr1:1559153-1559325|+|1559079|1559059	1	209
chr7:73100965-73101061|+|73098253|73098231	1	99
chr17:40876322-40876442|-|40879652|40879679	1	305
chr11:67232526-67232738|-|67234635|67234782	0	91
chr12:122821178-122821295|-|122825299|122825527	0.914960629921	635
chr16:2152814-2152971|-|2153105|2153432	1	3
chr11:72470278-72470426|-|72492019|72492157	0.93006993007	429
chr17:73488554-73488870|+|73487981|73487933	1	623
chr5:89692309-89692381|-|89695174|89695288	0.848404255319	376
chr4:118307915-118308045|+|118293697|118293627	1	27
chr20:34206844-34206920|+|34206642|34206397	1	79
chr8:6477655-6477745|-|6478865|6478943	1	13
chr22:31500301-31500609|+|31497035|31496939	1	341
chrX:10491131-10491227|-|10534927|10535041	0.969664138678	923
chr16:4563696-4563852|-|4564575|4564631	0.7	70
chr2:239096771-239096898|-|239098493|239098503	0.975914362177	1121
chr16:30198136-30198266|+|30198041|30196728	1	186
chr11:67020164-67020328|+|67018269|67017817	1	1033
chr9:135975654-135975769|-|135975882|135976906	0.0443037974684	790
chr19:41125251-41125398|+|41122948|41122926	1	16
chr9:132841908-132842048|+|132839657|132839653	1	791
chr12:27820098-27820253|+|27817379|27817370	1	264
chr13:38928375-38928433|+|38924364|38924192	1	48
chr4:134061740-134061814|-|134063760|134063865	0.2	35
chr7:151854845-151855010|-|151855941|151855947	0.354938271605	324
chr5:131554237-131554337|-|131562389|131562624	0.913580246914	81
chr6:146254185-146254314|-|146256041|146256042	0.0108527131783	645
chr1:155172602-155172751|-|155172876|155172883	0.788990825688	109
chr7:72987649-72987801|-|72988267|72988290	0.781919111816	1261
chr11:129979323-129979497|+|129939977|129939909	1	4801
chr1:32117449-32117589|+|32110983|32110942	1	6
chr16:57207639-57207781|-|57212413|57212717	1	405
chr11:113566121-113566165|-|113567557|113567579	0.547619047619	42
chr20:33529515-33529632|-|33530290|33530733	0.980240549828	1164
chr17:40975765-40975897|-|40976150|40976172	0.398470097357	1438
chr1:213181551-213181808|-|213188950|213188954	0.161290322581	155
chr1:235582787-235582876|+|235577933|235577784	1	1178
chr2:24303688-24303901|-|24305754|24305870	0.969135802469	162
chr5:176618884-176619020|+|176596645|176596429	1	102
chr3:75485369-75485503|+|75484564|75484450	1	4
chr22:30953248-30953388|-|30954246|30954265	0.6875	32
chr1:7879344-7879480|+|7870648|7870627	1	21
chr7:45014772-45014826|-|45015074|45015082	0.5	4
chr1:69673993-69674102|+|69658293|69658269	1	1
chr14:68159154-68159310|-|68159650|68159689	0.916482300885	1808
chr14:39627488-39627606|-|39628653|39628686	0.240585774059	478
chr11:93435625-93435803|+|93433352|93430020	1	444
chr4:171009546-171009715|-|171010762|171010774	0.0274314214464	401
chr1:225266908-225267250|+|225239497|225239386	1	70
chr11:32124826-32125026|+|32124748|32124704	1	22
chr1:32622946-32623046|+|32622546|32622528	1	2014
chr19:51561794-51561931|-|51563081|51563292	0.666666666667	3
chr18:1159179-1159399|+|1133953|1133895	1	117
chr1:46034814-46034901|+|46034678|46034671	1	5
chr8:129108763-129108900|+|129082607|129082518	1	72
chr2:130912668-130912832|-|130913607|130913625	0.989939637827	2485
chr6:22174226-22174291|+|22147521|22147299	1	2
chr12:7310536-7311541|+|7310342|7310287	1	3
chr2:84668370-84668583|-|84670344|84670407	0.0119230769231	2600
chr1:1640476-1640572|-|1640917|1640956	0.0767790262172	534
chr8:71050437-71050567|-|71053413|71053418	0.0297202797203	572
chr2:1895808-1896059|-|1906851|1906891	1	1
chr3:118623494-118623645|-|118624442|118624514	0.916666666667	12
chr1:39987951-39988177|-|39994687|39994726	0	32
chr1:44516961-44517166|+|44516830|44516779	1	4
chr1:6132814-6132858|+|6106417|6106243	1	4
chr15:101120467-101120557|-|101120648|101121005	0.885321100917	436
chr1:2338158-2338334|-|2339890|2339894	0.976744186047	516
chr20:478364-478424|-|479898|480476	0.997475385004	3961
chr2:167108343-167108422|+|167105894|167104786	1	26
chr4:39347020-39347096|-|39352967|39353051	1	1134
chr19:1810620-1810682|-|1811487|1811599	0.85	20
chr4:123130972-123131079|+|123130492|123130359	1	178
chrY:59357911-59358225|+|59357771|59357720	1	326
chr8:101730000-101730116|-|101730314|101730410	0.99755899105	24580
chr10:115526169-115526258|+|115515164|115515064	1	1
chr19:19680917-19681108|-|19681394|19681495	0.387096774194	93
chr20:37076108-37076266|+|37075655|37075591	1	193
chr10:21106528-21106621|-|21107632|21108352	0.126666666667	150
chr15:68503600-68503656|-|68503986|68504012	0.00600858369099	2330
chr9:130940987-130941183|-|130941351|130941522	1	657
chr21:47556175-47556408|-|47556892|47556898	0.714285714286	7
chrX:102884812-102885881|+|102884501|102884489	1	328
chr16:448989-449123|+|448394|448385	1	125
chr12:120636356-120636542|-|120636656|120636697	0.998334086289	70832
chr7:79088162-79088315|+|79088046|79084323	1	60
chr5:140073075-140073093|+|140071341|140071100	1	130
chr3:46723518-46723584|-|46724619|46724623	0.9	10
chr14:65417042-65417132|-|65417296|65417791	0.09765625	256
chr5:74715165-74715249|-|74721094|74721116	1	6
chr3:195435617-195435678|+|195435306|195435258	1	100
chrX:49689780-49689924|+|49688350|49688091	1	30
chr14:105848813-105848918|+|105848395|105848383	1	198
chr13:114287434-114287600|+|114286220|114286059	1	60
chr4:515448-515730|+|515062|515038	1	390
chr11:13734512-13734580|+|13733602|13733593	1	275
chr15:31200320-31200461|+|31198100|31197556	1	494
chr7:38466553-38466586|-|38467437|38468349	0.9375	32
chr11:118959926-118959982|+|118959841|118959417	1	2619
chr4:48834636-48834699|+|48833450|48833415	1	4
chr10:22653781-22653948|+|22634975|22634747	1	1
chr4:100002515-100002603|-|100003125|100003152	1	2084
chr19:47983554-47983664|-|47984016|47984020	0.886097152429	597
chr8:12049287-12049350|-|12051385|12051483	0.16091954023	87
chr7:17496301-17496386|-|17496963|17497082	0.0238095238095	42
chr15:90347721-90347848|-|90348176|90348308	0	1
chr16:718352-718411|+|718236|718154	1	2045
chr3:133583427-133583486|-|133604378|133604414	0.901234567901	81
chrX:148623563-148623630|+|148622888|148622837	1	392
chr18:53018104-53018234|-|53068810|53069088	1	31
chr9:136215776-136215897|+|136215428|136215101	1	253
chr1:24098600-24098656|-|24098757|24098761	0.644268774704	253
chr1:85510815-85511045|-|85512992|85513257	0.766233766234	77
chr20:20031113-20031266|-|20032935|20033122	1	613
chr1:220978393-220978455|+|220971407|220971356	1	1314
chr17:6918380-6918475|+|6918197|6917596	1	8
chrX:133979234-133979278|+|133973633|133973591	1	43
chr11:85342730-85342852|+|85340306|85340247	1	196
chr1:26149509-26149619|+|26146905|26146840	1	4
chr3:121386907-121387005|-|121388043|121388058	0.237419354839	775
chr1:53736699-53736825|-|53736898|53741302	1	404
chr16:22535140-22535269|+|22530735|22530590	1	97
chrX:155127775-155127913|+|155119275|155119210	1	25
chr17:61765886-61765954|+|61762950|61762938	1	483
chr9:100087300-100087474|+|100086220|100086185	1	18
chr19:37098453-37098524|+|37096632|37096249	1	52
chr16:733684-733781|-|733860|733909	0.978378378378	1480
chr10:32740519-32740849|+|32735559|32735325	1	17
chr17:41165492-41165679|+|41165396|41165390	1	41
chr15:21195948-21196057|+|21184686|21184447	1	1
chr11:8013630-8013710|+|8013518|8013398	1	154
chr9:84249011-84249216|-|84267098|84267128	0.0909090909091	1045
chr18:37331292-37331324|-|37331794|37331868	0.0148148148148	135
chr20:60734932-60735017|+|60733998|60733804	1	71
chr1:247265032-247265093|-|247265288|247265292	1	177
chr5:158589939-158590087|-|158595880|158595999	0.988469601677	954
chr11:113570316-113570415|-|113570683|113570787	1	14
chr6:7387211-7387429|-|7389434|7389515	1	7
chr16:66860425-66860486|-|66860570|66860579	0.00896325067224	3347
chr12:1003727-1003801|+|999679|999676	1	1051
chr20:39830696-39833706|-|39897618|39897629	0.292079207921	202
chr14:74358729-74358911|+|74353653|74353630	1	36
chr2:70286774-70286812|-|70310638|70310669	0.270833333333	96
chr11:64127634-64127853|+|64126921|64126875	1	486
chr5:138650363-138650425|+|138629717|138629494	1	249
chr4:146085305-146085378|-|146086302|146086343	1	1101
chr5:43649248-43649410|+|43648542|43648284	1	42
chr5:176395555-176396292|-|176396597|176396601	0.152594099695	983
chr3:107594976-107595033|-|107595281|107595301	0.979166666667	48
chr1:17354243-17354360|-|17355094|17355148	0.994123178185	4254
chr17:40270314-40270421|-|40271071|40271262	0.320948970457	2234
chr1:171556141-171556360|+|171553680|171553665	1	366
chr12:7054933-7055165|+|7053815|7053728	1	3464
chr11:43772460-43772507|+|43702733|43702537	1	41
chr12:69042478-69042561|+|69004832|69004823	1	2151
chr6:99850415-99850586|-|99851704|99852478	0.91637630662	2296
chr12:53454188-53454339|+|53454042|53453751	1	13
chr16:4519227-4519466|-|4521314|4521357	1	59
chr18:43698146-43698282|+|43685374|43685334	1	30
chr3:100059916-100060005|+|100058798|100058779	1	184
chr17:47304008-47304120|-|47307829|47307938	0.953488372093	43
chr19:36503922-36503991|-|36504211|36504229	1	7
chr7:16676015-16676080|-|16684250|16684309	0.52	50
chr16:58043832-58044016|+|58036549|58036494	1	1831
chr3:181671314-181671525|+|181670711|181670258	1	16
chr7:134852483-134852559|-|134853496|134853682	0.796561604585	349
chr6:32150890-32150978|-|32151052|32151100	0.148148148148	81
chr19:36001085-36001154|-|36001272|36001280	0.700774068699	4134
chr9:135772570-135772732|-|135772809|135772814	0.974885844749	438
chr15:78836531-78836609|+|78834987|78834561	1	13944
chr12:123462906-123463116|+|123462746|123462638	1	14
chr17:78178833-78179004|+|78178150|78178140	1	3
chr20:3218189-3218234|-|3219625|3219740	0.0727272727273	55
chr11:65480818-65480974|+|65480529|65480526	1	337
chr2:111907620-111907724|+|111881716|111881446	1	332
chr19:18701663-18701743|+|18700493|18699887	1	303
chr7:90041957-90045268|+|90034926|90034922	1	123
chr15:74326818-74326871|+|74325763|74325755	1	45
chr11:3150242-3150399|-|3186445|3186452	1	68
chr19:35393868-35393987|-|35395054|35395562	0.125	40
chr7:134852483-134852559|-|134853682|134853720	0.216463414634	328
chr7:50515878-50515987|-|50517242|50517260	0.165289256198	121
chr5:176083700-176083817|+|176083135|176083126	1	27
chr17:34144719-34144759|+|34136620|34136580	1	37
chr3:149488346-149488461|-|149498025|149498107	1	17
chr19:50519280-50519420|-|50523718|50523841	0.0103004291845	1165
chr3:183859712-183859858|+|183858528|183858403	1	33
chr3:25502683-25502832|+|25470379|25470022	1	291
chr16:3026664-3027032|-|3029648|3029816	0.982046678636	1114
chr5:148808445-148808602|+|148803960|148803807	1	7
chr16:81050930-81050990|+|81047996|81047786	1	59
chr16:71220663-71220821|-|71264464|71264532	0.2	5
chr9:130940987-130941183|-|130941267|130941351	0	657
chr11:800761-800912|-|800984|801017	0.910994764398	191
chrX:146990948-146992513|-|146992895|146993159	1	28
chr19:990222-990364|+|990103|989895	1	12
chr15:55483172-55483245|-|55484600|55484917	0.0140515222482	2135
chrX:153641818-153641904|+|153641676|153641589	1	57
chr1:115165607-115165720|-|115166127|115166180	0.695906432749	171
chr19:44242273-44242369|-|44243824|44244258	0.0306513409962	783
chr5:37812778-37816237|-|37834747|37834825	0.142857142857	14
chr16:836826-836928|-|837067|837076	0.111265004617	2166
chr2:178098732-178098999|-|178128130|178128256	1	181
chr2:220088306-220088486|-|220088590|220088649	0.971705739693	1237
chr1:54653324-54653412|-|54656410|54656420	0.328571428571	280
chr22:40806284-40807911|-|40812979|40812989	0.00514579759863	583
chr3:48719780-48719985|-|48720301|48720335	0	982
chr8:17933049-17933096|-|17941449|17941489	0.0180722891566	498
chr12:56553758-56553932|+|56553514|56552495	1	15168
chr1:45101701-45101834|+|45101338|45101260	1	609
chrX:130889625-130889774|-|130890638|130890670	0.885273972603	584
chr7:99673164-99673253|-|99674851|99674925	0.0302613480055	727
chr8:61707544-61707686|+|61693989|61693609	1	885
chr14:24535606-24535673|+|24534959|24534482	1	38
chr7:98628507-98628623|+|98628387|98628380	1	32
chr22:21345916-21346118|+|21345258|21344814	1	31
chr12:122340911-122341013|+|122337795|122337751	1	343
chr15:60678226-60678285|-|60689453|60689456	0.0215053763441	465
chr15:44180372-44180464|-|44181006|44181021	0.948275862069	116
chr3:49136542-49136686|-|49136762|49136776	0.0215359609915	2461
chr22:50658385-50658444|-|50658679|50659703	0.73590504451	674
chr10:75583797-75583842|-|75585036|75585078	0.991408934708	582
chr17:36894793-36894848|-|36895001|36895005	0.432777232581	1019
chr1:11736102-11736197|-|11736865|11736904	0.0283633576083	2609
chr19:46278206-46278292|-|46280584|46280599	0.429197080292	685
chr1:161093927-161094000|-|161094129|161094203	0.18125	160
chr1:173833812-173833842|-|173834366|173834647	0.991515151515	6600
chr11:3846249-3846358|+|3845606|3845594	1	441
chr21:22153887-22153979|-|22154567|22154624	0.234042553191	47
chr8:1719097-1719763|+|1712091|1712051	1	10
chr2:85922442-85922546|+|85922119|85922046	1	35
chr20:32246527-32246640|-|32247302|32247458	0.921455938697	522
chr16:90050938-90051007|+|90048331|90048326	1	801
chr3:38182247-38182339|+|38182059|38182040	1	73
chr10:99024582-99024663|-|99025616|99025835	0.909657320872	963
chr2:166153526-166153645|+|166153402|166152600	1	1
chr9:139835988-139836136|-|139836206|139836551	0.867321867322	407
chr2:7056946-7057355|-|7058415|7058532	0.0222222222222	45
chr19:28288661-28289084|+|28284558|28284517	1	182
chr14:21790012-21790163|+|21789561|21789459	1	5
chr19:40741796-40742011|-|40742163|40743875	0.935099337748	2265
chr20:48746082-48746227|-|48747392|48747401	1	882
chr15:102190206-102190364|-|102191898|102192473	0.351321585903	1816
chr8:57127156-57127226|+|57125468|57125448	1	268
chr11:18624704-18624742|+|18622727|18622711	1	115
chr11:10822508-10822634|-|10823207|10823595	0.928485721142	20835
chr17:4897688-4897770|-|4900135|4900297	0	165
