ID	PSI	count	GeneID	geneSymbol
chr15:85223162-85223200:85230855-85231005|-|85214013|85223943	0.0	33	ENSG00000140612.14_3	SEC11A
chr12:95650325-95650398:95650925-95651015|+|95645847|95656681	0.0152284263959	394	ENSG00000028203.18_4	VEZT
chr12:52615124-52615273:52616473-52616727|+|52606811|52615760	nan	0	ENSG00000258279.4_6	LINC00592
chr8:129060693-129060855:129103492-129103599|+|129001537|129108763	0.0	18	ENSG00000249859.11_5	PVT1
chr4:87073615-87073782:87115461-87115560|-|87028505|87080450	nan	0	ENSG00000109339.22_7	MAPK10
chr1:71650029-71650254:71688739-71688797|+|71557387|71702812	0.162162162162	37	ENSG00000229956.11_7	ZRANB2-AS2
chr22:27122606-27122683:27170118-27170180|+|27113422|27134024	1.0	19	ENSG00000244625.7_7	MIATNB
chr3:165208983-165209054:165229298-165229439|+|165178420|165256852	nan	0	ENSG00000244128.7_6	LINC01322
chr2:70280862-70280947:70312678-70312756|-|70278437|70310669	nan	0	ENSG00000179818.14_4	PCBP1-AS1
chr5:139244699-139244758:139245133-139245210|-|139239497|139251305	nan	0	ENSG00000158458.20_4	NRG2
chr1:155159930-155160052:155160638-155160707|-|155159850|155160483	nan	0	ENSG00000185499.16_5	MUC1
chr14:81561777-81561910:81631536-81631725|-|81560668|81573376	0.0	23	ENSG00000284959.2_3	AC007262.2
chr1:63664386-63664691:63770365-63770417|-|63656195|63668775	0.0	8	ENSG00000224209.8_6	LINC00466
chr2:145661232-145661370:145828386-145828508|+|145525847|145815217	1.0	1	ENSG00000226674.11_7	TEX41
chr6:136438207-136438310:136483389-136483486|-|136432239|136483155	nan	0	ENSG00000237596.7_8	AL138828.1
chr1:46067926-46068037:46072153-46072263|+|46056942|46070607	1.0	6072	ENSG00000132780.17_6	NASP
chr10:47754714-47754805:47756032-47756092|+|47753951|47755464	1.0	6	ENSG00000186807.9	ANXA8L2
chr13:106382663-106382807:106413611-106413786|+|106359978|106410429	nan	0	ENSG00000226620.8_7	LINC00343
chr6:24408635-24408672:24412449-24412623|+|24405469|24409688	1.0	1497	ENSG00000124532.14_5	MRS2
chrX:3743128-3743272:3746546-3747433|-|3736744|3744641	0.0	51	ENSG00000285756.2_2	BX890604.2
chr2:201747064-201747105:201749984-201750066|-|201746211|201750420	1.0	41	ENSG00000240344.9_3	PPIL3
chr6:150092297-150092402:150094273-150094305|+|150071092|150093149	1.0	56	ENSG00000120265.17_6	PCMT1
chr18:5758262-5758320:5762296-5762472|+|5748963|5760986	nan	0	ENSG00000261738.7_5	MIR3976HG
chr8:142151301-142151423:142160932-142161052|+|142148236|142154246	1.0	91	ENSG00000105339.10_5	DENND3
chr6:98547061-98547146:98723039-98723143|+|98417342|98565114	nan	0	ENSG00000271860.7_7	AL589740.1
chr9:36882000-36882102:36923351-36923481|-|36840633|36930884	nan	0	ENSG00000196092.14_6	PAX5
chr9:84964718-84964763:85041206-85041291|+|84896565|85043113	nan	0	ENSG00000228430.9_8	AL162726.3
chr16:79760253-79760573:79831387-79831627|+|79748784|79762785	nan	0	ENSG00000260876.6_5	LINC01229
chr16:78198079-78198186:78790836-78790912|+|78149051|79245504	0.0	27	ENSG00000186153.17_4	WWOX
chr2:7568673-7569025:7570310-7570424|+|7568587|7569826	nan	0	ENSG00000229727.7_4	AC013460.1
chr11:13376536-13376557:13378285-13378324|+|13375995|13376772	nan	0	ENSG00000133794.17_3	ARNTL
chr5:27476193-27476265:27477745-27477908|+|27475802|27496055	nan	0	ENSG00000250337.7_6	PURPL
chr10:10977015-10977376:10986145-10986287|-|10971618|10978586	nan	0	ENSG00000229240.9_4	LINC00710
chr16:28500610-28500707:28502802-28502881|-|28499062|28501639	nan	0	ENSG00000188603.19_6	CLN3
chr1:71702812-71702878:71833737-71833771|+|71688797|71734117	1.0	15	ENSG00000229956.11_7	ZRANB2-AS2
chr2:62840740-62840837:62856487-62856611|-|62839526|62852087	nan	0	ENSG00000226622.6_7	AC092155.1
chr18:1353407-1353463:1368485-1368598|-|1276078|1358726	0.0	4	ENSG00000132204.14_5	LINC00470
chr17:75526542-75527021:75530536-75530769|+|75523227|75529262	nan	0	ENSG00000267665.2_6	AC021683.3
chr6:147232687-147232801:147322576-147322679|-|147172467|147293180	nan	0	ENSG00000233452.7_7	STXBP5-AS1
chr15:57953647-57953731:57967165-57967266|+|57931743|57976599	nan	0	ENSG00000137878.17_5	GCOM1
chr20:50898372-50898503:51147426-51147487|+|50851471|50957028	nan	0	ENSG00000234948.2_7	LINC01524
chr8:144671160-144672251:144674816-144674967|-|144669022|144672777	0.0	35	ENSG00000104529.17_7	EEF1D
chr4:167833770-167833894:167921499-167921614|-|167810395|167983642	nan	0	ENSG00000196104.11_7	SPOCK3
chr6:97489367-97489475:97533001-97533217|+|97424053|97512503	1.0	20	ENSG00000186231.17_3	KLHL32
chr8:32600192-32600251:32611889-32611992|+|32585596|32607078	1.0	6	ENSG00000157168.20_5	NRG1
chr18:43309950-43310085:43314238-43314367|+|43304978|43310979	nan	0	ENSG00000141469.18_6	SLC14A1
chr4:87115488-87115560:87275682-87275797|-|87080620|87242996	nan	0	ENSG00000109339.22_7	MAPK10
chr1:220386228-220386310:220406140-220406205|-|220384344|220387197	0.0	765	ENSG00000118873.16_4	RAB3GAP2
chr11:46642591-46642707:46660048-46660160|+|46639925|46665828	0.857142857143	42	ENSG00000175224.16_6	ATG13
chr10:48798644-48798780:48806828-48806985|-|48795444|48827519	nan	0	ENSG00000183675.10	PTPN20B
chr3:57850533-57850584:57850968-57851019|+|57850443|57857362	0.4375	160	ENSG00000163681.15_5	SLMAP
chr12:133764450-133764658:133768493-133768589|+|133758616|133768074	1.0	14	ENSG00000090612.21_6	ZNF268
chr6:8547349-8547447:8760609-8760728|+|8438264|8784423	nan	0	ENSG00000285219.2_3	HULC
chr14:61482621-61482674:61497162-61497241|+|61451521|61486258	1.0	232	ENSG00000139974.15_3	SLC38A6
chr13:21047104-21047213:21063508-21063635|-|21013893|21051009	0.0	5	ENSG00000165475.15_4	CRYL1
chr14:92559595-92559662:92560089-92560175|-|92555161|92572872	0.0	15	ENSG00000066427.23_6	ATXN3
chr8:47754971-47755048:47757650-47757703|+|47752748|47755810	nan	0	ENSG00000253314.7_7	LINC00293
chr2:111881626-111881716:111887708-111887824|+|111881446|111907620	0.516339869281	153	ENSG00000153094.23_5	BCL2L11
chr15:57967165-57967266:58004181-58004386|+|57953731|58000911	nan	0	ENSG00000137878.17_5	GCOM1
chr5:54623543-54623606:54635837-54636012|+|54620026|54624526	1.0	2334	ENSG00000039123.16_5	MTREX
chr4:185974258-185974342:185991083-185991184|+|185973090|185983610	nan	0	ENSG00000250754.6_8	LINC02436
chr9:66514895-66515017:66522790-66522934|-|66514007|66525013	nan	0	ENSG00000234665.9_7	AL512625.3
chr5:74439825-74439996:74444400-74444453|-|74434808|74441811	0.0	2	ENSG00000145700.9_2	ANKRD31
chr6:31611858-31611971:31612722-31612975|-|31611754|31612301	0.0	3267	ENSG00000204463.12_4	BAG6
chr9:139113641-139113787:139115852-139115958|-|139111010|139115608	0.0	732	ENSG00000165661.16_5	QSOX2
chr17:61995119-61995284:61995705-61995866|-|61994866|61995376	nan	0	ENSG00000259384.7_4	GH1
chr17:73264163-73264273:73266194-73266326|-|73263711|73265427	0.0	15	ENSG00000125457.14_6	MIF4GD
chr7:53778524-53778587:53839126-53839300|-|53759782|53847638	nan	0	ENSG00000205628.4_6	LINC01446
chr2:312956-313157:313873-313884|-|310393|314242	nan	0	ENSG00000235779.8_8	AC079779.3
chr7:56046042-56046088:56049165-56049260|+|56045958|56047452	1.0	12	ENSG00000146729.10_7	NIPSNAP2
chr12:58018282-58018389:58018648-58018765|+|58017881|58018506	1.0	13	ENSG00000135502.18_4	SLC26A10
chr6:53152659-53152740:53155198-53155333|-|53141054|53156573	0.261904761905	168	ENSG00000012660.14_4	ELOVL5
chr5:76385170-76385228:76394479-76394572|+|76384297|76414144	nan	0	ENSG00000250802.7_6	ZBED3-AS1
chr12:126511751-126511859:126517019-126517098|+|126498089|126515110	nan	0	ENSG00000275212.3_6	AC005186.1
chr7:141255252-141255367:141292945-141292985|+|141251234|141296361	0.932735426009	223	ENSG00000006530.18_5	AGK
chr12:19498775-19498822:19506817-19506936|+|19496368|19501332	1.0	301	ENSG00000052126.14_5	PLEKHA5
chr2:24276973-24277062:24277342-24277410|+|24276819|24283683	0.333333333333	21	ENSG00000119782.14_4	FKBP1B
chr6:21977550-21977759:22020567-22020771|+|21909834|21979173	nan	0	ENSG00000272168.8_7	CASC15
chr13:106360062-106360186:106382192-106382308|+|106359978|106382663	nan	0	ENSG00000226620.8_7	LINC00343
chr5:53697472-53697695:53704284-53704351|+|53616828|53698586	nan	0	ENSG00000249069.8_6	LINC01033
chr1:236889232-236889320:236894532-236894614|+|236883491|236890977	1.0	67	ENSG00000077522.13_3	ACTN2
chr13:76104249-76104402:76104446-76104544|-|76100775|76111799	0.371316306483	509	ENSG00000188243.12_2	COMMD6
chr4:84227355-84227470:84230554-84230648|-|84223421|84229997	0.0	45	ENSG00000173083.15_3	HPSE
chr16:11000355-11002006:11004044-11004116|+|10998669|11002885	1.0	27	ENSG00000179583.19_4	CIITA
chr19:10227759-10227864:10229343-10229403|-|10227665|10229115	0.0	107	ENSG00000130811.12_5	EIF3G
chr1:71558815-71558934:71659357-71659411|+|71557387|71688739	0.0	2	ENSG00000229956.11_7	ZRANB2-AS2
chr19:14045066-14045223:14047179-14047273|-|14044806|14046533	0.0	4	ENSG00000132000.13_5	PODNL1
chr9:135802587-135802691:135810419-135810482|-|135801126|135804153	0.0	531	ENSG00000165699.14_6	TSC1
chr2:1890310-1890379:1891259-1891381|-|1855475|1890830	nan	0	ENSG00000186487.19_6	MYT1L
chr14:100831811-100831913:100832290-100832404|-|100828258|100835423	0.520408163265	98	ENSG00000140105.18_5	WARS
chr10:104871501-104871562:104899162-104899236|-|104866463|104934614	1.0	699	ENSG00000076685.18_5	NT5C2
chr14:102732159-102732249:102749814-102749929|-|102718332|102744942	nan	0	ENSG00000080823.23_4	MOK
chr17:16075116-16075334:16097775-16097953|-|16068475|16089867	0.0	4	ENSG00000141027.21_6	NCOR1
chr2:98305357-98305456:98315488-98315599|+|98292391|98306718	nan	0	ENSG00000228486.10_7	C2orf92
chr1:160719610-160719883:160721975-160722038|+|160718304|160720093	nan	0	ENSG00000026751.17_4	SLAMF7
chr12:53689622-53689725:53690237-53690335|+|53689423|53691633	0.25	60	ENSG00000123349.14_4	PFDN5
chr4:87242996-87243182:87273317-87273377|-|87115560|87275682	1.0	1	ENSG00000109339.22_7	MAPK10
chr10:116213137-116213242:116225456-116225586|-|116211430|116222803	0.0	8	ENSG00000099204.20_6	ABLIM1
chr6:147660314-147660374:147674458-147674509|+|147655358|147660472	1.0	164	ENSG00000164506.14_3	STXBP5
chr8:48206455-48206619:48320422-48320523|+|48203726|48308935	1.0	460	ENSG00000164808.16_7	SPIDR
chr10:97174250-97174412:97175225-97175942|-|97170534|97181717	nan	0	ENSG00000095637.22_7	SORBS1
chr14:88550380-88550499:88556366-88556554|+|88503783|88553217	nan	0	ENSG00000258867.6_6	LINC01146
chr1:235596260-235596486:235599059-235599155|+|235594119|235597518	1.0	5	ENSG00000284770.2_3	TBCE
chr19:35821475-35821563:35823496-35823827|+|35820133|35822921	nan	0	ENSG00000012124.17_4	CD22
chr2:145698424-145698512:145773934-145774090|+|145525847|145775098	nan	0	ENSG00000226674.11_7	TEX41
chr6:105272688-105272782:105291097-105291173|-|105259268|105280916	0.0	60	ENSG00000085382.12_4	HACE1
chr8:130382552-130382623:130400290-130400364|-|130365226|130492888	nan	0	ENSG00000229140.10_6	CCDC26
chr3:6736411-6736564:6759255-6759354|+|6549639|6748322	nan	0	ENSG00000189229.11_7	AC069277.1
chr2:145870787-145871010:145921739-145921879|+|145698512|145875122	nan	0	ENSG00000226674.11_7	TEX41
chr22:20127242-20127415:20128139-20128231|+|20127158|20127637	1.0	154	ENSG00000099904.15_3	ZDHHC8
chr2:175805543-175805622:175816891-175816930|-|175783293|175809615	0.0	50	ENSG00000128656.14_4	CHN1
chr6:3595800-3595895:3634252-3634293|-|3594769|3663893	nan	0	ENSG00000228793.2_6	AL033523.1
chr5:102523014-102523077:102526542-102526683|+|102522140|102524867	1.0	63	ENSG00000145725.19_4	PPIP5K2
chrX:71715005-71715118:71787738-71787880|-|71710856|71788603	1.0	6	ENSG00000147099.21_4	HDAC8
chr3:52019222-52019287:52019416-52019481|+|52018174|52019867	0.0	13	ENSG00000243989.9_4	ACY1
chr15:48085874-48086013:48096970-48097075|-|48083447|48095580	nan	0	ENSG00000259572.7_6	LINC01491
chr2:232656763-232656988:232660815-232661018|+|232656518|232658972	1.0	42	ENSG00000144524.17_2	COPS7B
chr3:17560393-17560487:17665340-17665405|-|17550097|17664139	nan	0	ENSG00000131374.14_4	TBC1D5
chr7:112613659-112613727:112626590-112626719|-|112596829|112620100	nan	0	ENSG00000234520.6_6	AC018464.1
chr5:112860677-112860874:112868575-112868742|+|112851059|112862282	1.0	664	ENSG00000047188.16_3	YTHDC2
chr1:160268634-160268781:160268891-160269054|-|160267535|160275222	0.131147540984	61	ENSG00000122218.16_4	COPA
chr6:106665338-106665476:106727535-106727698|-|106649964|106696024	0.0	306	ENSG00000057663.16_5	ATG5
chr12:133424670-133424741:133424767-133424843|-|133423716|133425226	0.210169491525	295	ENSG00000072609.17_4	CHFR
chr2:145773934-145774090:145875122-145875220|+|145698512|145929564	nan	0	ENSG00000226674.11_7	TEX41
chr3:57850533-57850584:57875767-57875827|+|57850443|57857362	1.0	70	ENSG00000163681.15_5	SLMAP
chr20:50957028-50957191:51059038-51059177|+|50851471|51068902	nan	0	ENSG00000234948.2_7	LINC01524
chr5:50045984-50046022:50055476-50055566|+|49963959|50057654	1.0	2	ENSG00000151883.18_4	PARP8
chr6:29627095-29627443:29633928-29634042|+|29625074|29635419	nan	0	ENSG00000204655.12_5	MOG
chr6:10749854-10749931:10751365-10751467|+|10749501|10770309	1.0	188	ENSG00000137210.13_5	TMEM14B
chr3:175165016-175165160:175181188-175181281|+|175042114|175177832	nan	0	ENSG00000177694.16_5	NAALADL2
chr1:25712201-25712335:25715466-25715604|-|25701919|25729086	nan	0	ENSG00000188672.18_4	RHCE
chr12:19467698-19467828:19473495-19473558|+|19444631|19472954	1.0	26	ENSG00000052126.14_5	PLEKHA5
chr8:67740888-67740938:67747997-67748081|+|67734694|67743488	1.0	373	ENSG00000104205.15_6	SGK3
chr11:57556508-57556627:57561481-57561553|+|57529518|57558856	1.0	764	ENSG00000198561.13_5	CTNND1
chr3:127294245-127294348:127294782-127294893|-|127294108|127294591	0.0	464	ENSG00000163870.15_5	TPRA1
chr1:14095612-14095668:14142921-14143065|+|14075982|14099572	1.0	152	ENSG00000116731.22_4	PRDM2
chr4:185974258-185974342:185976132-185976391|+|185973090|185991114	nan	0	ENSG00000250754.6_8	LINC02436
chr19:51503251-51503514:51504353-51504431|-|51501140|51503679	0.0	2	ENSG00000129455.15_3	KLK8
chr2:98292307-98292391:98315488-98315599|+|98286297|98305357	nan	0	ENSG00000228486.10_7	C2orf92
chr2:39785122-39785187:39811744-39814493|+|39745851|39815588	0.0	11	ENSG00000231312.7_8	MAP4K3-DT
chr8:130315450-130315547:130365049-130365226|-|130266741|130411776	nan	0	ENSG00000229140.10_6	CCDC26
chr1:21308880-21308901:21327691-21327805|-|21307720|21329205	0.74251497006	167	ENSG00000075151.20_3	EIF4G3
chr6:106727535-106727698:106763975-106764141|-|106696119|106740902	0.0	673	ENSG00000057663.16_5	ATG5
chr1:161182381-161182444:161182879-161182972|+|161182270|161183169	0.720930232558	43	ENSG00000158864.12_3	NDUFS2
chr10:97174250-97174619:97181717-97181830|-|97170534|97175225	0.0	9	ENSG00000095637.22_7	SORBS1
chr7:121841307-121841450:121856401-121856516|+|121832503|121854149	nan	0	ENSG00000234418.2_6	AC015983.2
chr16:70296248-70296427:70299440-70299565|-|70295060|70298860	0.0	2272	ENSG00000090861.15_3	AARS
