ID	PSI	count
chr4:113549776-113550007:113550914-113551171|-|113545032|113553085	0.878048780488	82
chr11:126277468-126277529:126277993-126278089|+|126277244|126278201	0.891891891892	37
chr2:70230177-70230447:70245146-70245263|-|70224020|70278334	0.35	20
chr13:99497582-99497626:99498177-99498245|-|99489863|99500845	0.744318181818	176
chr19:31686495-31686609:31695651-31695826|+|31658739|31698404	1	4
chr6:131190702-131191266:131191467-131191521|-|131188721|131199243	0	1499
chr15:23058914-23058985:23059353-23059435|-|23052755|23060814	0.507462686567	67
chr8:129082405-129082518:129103492-129103599|+|129001537|129108763	0.4	30
chr11:18312988-18313566:18314445-18314523|-|18309560|18316566	0.634920634921	63
chr3:176797614-176797733:176808938-176808968|-|176782810|176816253	0.291428571429	175
chr3:27848022-27848113:27849443-27849499|+|27844341|27866140	1	9
chr1:173814366-173814429:173819464-173819617|+|173810111|173822486	0.901709401709	468
chr4:70501408-70501540:70504616-70505246|-|70465112|70512647	0	1
chr16:68355328-68355365:68358585-68358735|+|68349977|68362968	0.412213740458	131
chrX:149880813-149880837:149882950-149883001|+|149867773|149887096	1	977
chr1:161139695-161139814:161140198-161140309|+|161139510|161140409	0	9
chr6:144285923-144285955:144287294-144287335|-|144281679|144290043	0.0898876404494	178
chr11:31562977-31563023:31602229-31602347|+|31561330|31616316	0.470588235294	34
chr1:41189360-41189464:41201272-41201422|+|41188946|41204507	0.775862068966	58
chr2:120313612-120313815:120314583-120314981|+|120306761|120317264	0.928571428571	84
chr2:19678857-19678903:19678984-19679045|+|19675373|19680078	0	1
chr12:95650325-95650398:95650925-95651015|+|95645847|95656681	0.0152284263959	394
chr3:162937888-162937975:162967052-162967169|-|162919405|162992983	0	5
chr18:36907729-36907915:36968392-36968491|-|36788003|37115421	1	7
chr1:32846814-32846869:32852379-32852496|-|32844440|32859680	0	6
chr19:39973524-39973556:39976183-39976242|+|39972673|39976327	0.0993788819876	161
chr17:5329290-5329402:5329555-5329619|+|5326149|5331390	0.0127795527157	313
chr6:35447836-35447899:35448088-35448151|-|35447093|35452336	0.988439306358	173
chr7:38457424-38457550:38460511-38460616|-|38433814|38462020	0.636363636364	11
chr6:98561674-98561736:98718442-98718532|+|98547146|98723039	1	1
chr3:3181272-3181394:3182193-3182332|+|3179137|3186267	0	422
chr2:243502-243562:244626-244738|-|242871|247537	0.888888888889	36
chr16:47698795-47698886:47699852-47699943|+|47697645|47703125	0	544
chr3:38170780-38170879:38173086-38173129|-|38169357|38173416	0.242424242424	165
chr8:9025620-9026687:9046857-9047096|+|9014357|9056433	0.538461538462	13
chr13:51007548-51007686:51102001-51102200|+|50989338|51102315	1	16
chr3:52019376-52019481:52019867-52019962|+|52019287|52020270	1	4
chr2:201747064-201747105:201749984-201750066|-|201746211|201750420	1	41
chr10:78868043-78868135:78868238-78868330|-|78850268|78869930	1	3
chr3:48960180-48960244:48999044-48999112|+|48956431|49002351	0	38
chr1:235594019-235594119:235597518-235597595|+|235577933|235599059	0	5
chr12:54975759-54975915:54976515-54976579|-|54974834|54976994	0.533333333333	15
chr16:78198079-78198186:78790836-78790912|+|78149051|79245504	0	27
chr2:70282845-70283042:70304432-70304513|-|70278437|70310638	0.440677966102	59
chr10:17203481-17203547:17210839-17210916|-|17202373|17216549	1	53
chr16:28498982-28499062:28499911-28499983|-|28498862|28500610	1	28
chr2:70304432-70304513:70310638-70310819|-|70286812|70312678	1	26
chr1:235564817-235564902:235577747-235577784|+|235543464|235582787	1	3
chr4:20709425-20709493:20711305-20711396|+|20706437|20714410	0.58024691358	81
chr3:63850573-63850675:63864137-63864225|+|63850364|63884074	0.317647058824	170
chrX:73214674-73214796:73218602-73218679|+|73164497|73218788	0.136363636364	44
chr6:147322576-147322679:147395940-147395983|-|147232801|147440552	1	2
chr12:49218731-49218751:49218945-49219026|+|49218516|49219216	0.075	40
chr6:8260799-8260971:8303166-8303351|+|8239249|8307685	0.5	6
chr1:146731490-146731572:146736080-146736243|+|146728216|146737590	0	51
chr11:46529740-46529920:46534276-46534363|-|46515754|46563494	0.451612903226	496
chr14:105911754-105911848:105915695-105915746|+|105905076|105916394	0.994926719278	1774
chr20:58667032-58667117:58675225-58675274|+|58663776|58692799	0	11
chr4:39465144-39465225:39466665-39466822|+|39462582|39466904	0	134
chr11:46642591-46642707:46660048-46660160|+|46639925|46665828	0.857142857143	42
chr21:44151879-44152059:44152179-44152234|+|44119121|44153465	0	206
chr3:57850533-57850584:57850968-57851019|+|57850443|57857362	0.4375	160
chr11:3383205-3383262:3383775-3383832|-|3383119|3392204	1	28
chr10:102009866-102009935:102010004-102010089|-|102006692|102013177	0.891402714932	1547
chr7:22896591-22896635:22898189-22898595|+|22896175|22900165	1	104
chr14:71867510-71867635:71880664-71880731|+|71787898|71979459	0.151898734177	79
chr7:114178380-114178438:114210861-114210936|+|114174761|114268594	0.524590163934	122
chr16:84214473-84214601:84214648-84214792|-|84213950|84214933	1	463
chr2:111881626-111881716:111887708-111887824|+|111881446|111907620	0.516339869281	153
chr1:211572718-211572779:211595880-211596042|+|211570173|211599552	0.377777777778	45
chr5:132347030-132347147:132358532-132358598|-|132342612|132362188	0.971649484536	388
chr1:148006225-148006398:148012502-148012675|-|148005511|148013319	0	2
chr2:201242863-201243094:201248589-201248740|+|201194203|201253945	0.239130434783	46
chr12:133438918-133439011:133446204-133446384|-|133438220|133447309	0.876923076923	130
chr4:185985599-185985718:185991083-185991184|+|185984488|185992721	0	2
chr9:35684728-35684804:35685060-35685136|-|35684547|35685265	0.340909090909	176
chr15:93534576-93534660:93534705-93534747|+|93528903|93536088	0.0312035661218	673
chr3:27848022-27848113:27865019-27865108|+|27844341|27866140	0.75	12
chr16:455145-455224:456345-456397|+|455024|457424	0.133333333333	240
chr6:53152659-53152740:53155198-53155333|-|53141054|53156573	0.261904761905	168
chr2:172803227-172803303:172809398-172809519|+|172782151|172821858	0.175141242938	177
chr7:141255252-141255367:141292945-141292985|+|141251234|141296361	0.932735426009	223
chr16:11797525-11797606:11815169-11815291|-|11794420|11815432	0.266666666667	15
chr2:86073499-86073686:86074983-86075327|-|86067515|86088303	1	5
chr19:46120887-46120955:46122317-46122449|-|46120111|46124464	0.888888888889	27
chr4:75009109-75009184:75025771-75025805|+|74991234|75040222	0	32
chr3:195800800-195800996:195802029-195802231|-|195799023|195803934	0.538793103448	232
chr17:61794434-61794514:61800657-61800686|-|61791468|61803997	0.375	40
chr13:76104249-76104402:76104446-76104544|-|76100775|76111799	0.371316306483	509
chr5:68548244-68548278:68550428-68550496|+|68531280|68551286	0	19
chr20:34446223-34446303:34450934-34451322|+|34435356|34457359	0	12
chr1:71558815-71558934:71659357-71659411|+|71557387|71688739	0	2
chr2:54096512-54096675:54101475-54101631|-|54094017|54102763	0.712328767123	73
chr3:17560393-17560487:17603510-17603634|-|17550097|17665340	0.7	30
chr15:68506627-68506726:68510873-68510988|-|68503656|68521839	1	32
chr10:104871501-104871562:104899162-104899236|-|104866463|104934614	1	699
chr5:177562173-177562313:177563029-177563249|+|177558377|177565108	0.171232876712	146
chr3:9069783-9069814:9074333-9074436|-|9068679|9079746	1	15
chr1:44284785-44284908:44290402-44290564|+|44280605|44303890	0	17
chr2:70282787-70283042:70310669-70310819|-|70278437|70312678	1	202
chr7:99950995-99951106:99951517-99951635|+|99950893|99952765	0	9
chr2:114213132-114213220:114214641-114214786|+|114212355|114218249	0.11170212766	188
chr5:76394479-76394572:76401480-76401514|+|76383444|76414144	0.833333333333	24
chr11:3832479-3832654:3844842-3844970|+|3829545|3845112	1	253
chr2:70245146-70245263:70259264-70259387|-|70224020|70278334	0.888888888889	63
chr18:59726048-59726253:59726280-59726401|-|59724077|59739905	0.0227272727273	44
chr8:127890619-127890725:127938562-127938644|+|127890035|128018799	0.333333333333	3
chr19:2097927-2097954:2098050-2098126|+|2097494|2098285	0	3
chr12:53689622-53689725:53690237-53690335|+|53689423|53691633	0.25	60
chr4:87242996-87243182:87273317-87273377|-|87115560|87275682	1	1
chr6:127264530-127264753:127325329-127325543|-|127240791|127392156	0.46875	32
chr11:45756091-45756350:45760960-45761093|+|45745122|45765579	0	2
chr1:155033890-155033965:155034379-155034451|+|155033308|155034720	0.197183098592	71
chr4:87229814-87229907:87273317-87273377|-|87115560|87275682	0.333333333333	3
chr6:8607240-8607401:8760609-8760728|+|8558876|8784423	1	59
chrX:73166833-73167209:73182569-73182636|+|73164497|73219189	0.730769230769	26
chrX:153279492-153279729:153281482-153281548|-|153278794|153281887	1	97
chrGL000205.1:36337-36389:36420-36432|+|34016|36586	1	170
chrX:71715005-71715118:71787738-71787880|-|71710856|71788603	1	6
chr15:64658184-64658274:64668941-64669104|-|64592922|64673156	0.803571428571	56
chr2:238925207-238925275:238933982-238934053|+|238903451|238939196	0.261111111111	180
chr7:7715732-7715839:7778341-7778522|+|7713084|7841300	1	78
chr15:34108034-34108134:34109062-34109159|+|34105780|34110778	0	1
chr5:27476175-27476265:27489388-27489493|+|27475802|27494341	1	7
chr2:152717224-152717334:152727044-152727125|-|152711889|152727355	1	9
chr4:150663806-150663891:150714811-150714868|-|150656610|150736462	0	1
chr1:1200162-1200210:1201477-1201670|-|1198766|1203241	0.849056603774	106
chr12:133424670-133424741:133424767-133424843|-|133423716|133425226	0.210169491525	295
chr3:25777494-25777640:25777799-25777891|-|25775473|25778824	0.128143712575	835
chr2:70195530-70195652:70215873-70215970|-|70190632|70223817	0.830769230769	65
chr3:27844254-27844341:27849443-27849499|+|27839402|27866140	1	34
chrX:110925359-110925463:110925463-110925522|+|110924652|110928192	0.251282051282	195
chr11:71761707-71761879:71779124-71779277|-|71747021|71780887	0.684210526316	19
chr6:125262535-125262750:125266444-125266585|-|125256263|125269076	0.64	25
chr15:68504012-68504201:68506627-68506726|-|68503656|68510873	0.58	50
chr3:180721562-180721721:180748357-180748477|+|180707640|180774484	0	68
chr2:152727044-152727125:152727355-152727375|-|152698602|152728930	1	3
chr6:127601660-127601749:127606352-127606493|+|127601485|127607194	0.1	290
chr19:18547782-18547915:18548408-18548570|-|18547289|18548669	1	344
chr11:31484718-31484852:31499047-31499306|-|31455117|31531065	0	45
chr11:73429657-73429763:73429829-73429935|-|73427407|73431890	0.503012048193	1660
chr1:21308880-21308901:21327691-21327805|-|21307720|21329205	0.74251497006	167
chr14:50307435-50307584:50312857-50312983|-|50304924|50318280	0.10333863275	629
chr20:50921493-50921530:51059038-51059177|+|50851471|51068897	1	15
chr1:161182381-161182444:161182879-161182972|+|161182270|161183169	0.720930232558	43
chr3:106829438-106829500:106833599-106833690|-|106828851|106848734	0	3
chrX:48934303-48934412:48935301-48935406|-|48934183|48935495	0.173333333333	75
chr6:131193510-131193678:131197813-131197915|-|131191521|131199243	0.326683291771	401
chr3:48964894-48965246:48982568-48982614|+|48956431|48999044	1	39
chr1:71770041-71770098:71833737-71833771|+|71702878|71867405	0	11
chr2:190728468-190728700:190732524-190732655|+|190719854|190738221	0	6
chr3:152173330-152173366:152174055-152174150|+|152165562|152177059	0.154078549849	331
chr3:24279481-24279572:24338716-24338862|-|24270492|24378790	0.918367346939	49
chr1:219352741-219352768:219366423-219366593|+|219352588|219383873	0.00267379679144	374
chr2:111966332-111966513:111991204-111991316|-|111966238|112005724	0.125	8
chr16:57465062-57465178:57466398-57466472|-|57464251|57467955	0.972789115646	147
chr3:107595281-107595378:107596159-107596344|-|107595033|107596748	0	3
chr15:20671447-20671623:20688655-20688770|-|20668254|20710643	1	73
chr22:18178906-18178976:18185008-18185152|+|18166087|18209442	0	71
chr15:25324972-25325226:25325271-25325376|+|25324142|25326237	1	3
chr1:92731975-92732049:92732096-92732150|-|92729289|92732256	1	111
chr7:73660991-73661093:73663341-73663448|-|73657576|73664068	0.385304659498	558
chr2:40341141-40341243:40450769-40450891|+|40332102|40478823	0	28
chr3:191248604-191248639:191263839-191263904|+|191143393|191275050	0	5
chr1:196286303-196286399:196295846-196296019|-|196285156|196300285	0.894736842105	76
chr4:33891927-33891989:33893757-33893867|+|33890695|33899824	1	12
chr12:111072200-111072268:111072474-111072584|+|111070364|111074285	0.0526315789474	323
chr12:98989210-98989439:98989504-98989626|+|98987913|98991633	0.00799854571896	11002
chr5:140063130-140063252:140067330-140067518|-|140062804|140070439	1	20
chr12:49399450-49399525:49399525-49399664|-|49399326|49406844	1	36
chr3:52019376-52019481:52019867-52019962|+|52018174|52020270	0	5
chr15:75862570-75862687:75889680-75889821|-|75819602|75890619	0.87417218543	151
chrX:73164418-73164497:73214674-73214796|+|73164300|73218602	1	82
chr1:26620695-26620822:26623409-26623486|-|26612528|26623917	0.473282442748	131
chr19:50163969-50164085:50165204-50165585|-|50163090|50165681	0.179487179487	78
chr6:147181753-147181879:147232687-147232799|-|147172467|147293180	0	25
chr7:123190523-123190640:123197457-123197502|-|123185730|123197828	0.0777537796976	463
chr15:42523389-42523458:42524041-42524113|-|42521018|42525410	0.0565068493151	584
chr6:26384019-26384143:26388240-26388522|+|26383409|26390232	1	17
chr3:188059450-188059507:188123899-188124101|+|187943315|188202379	0	75
chr10:18795399-18795476:18803439-18803459|+|18789877|18807264	1	12
chr20:31239534-31239783:31244377-31245770|-|31238968|31291824	1	53
chr14:92560089-92560175:92562436-92562481|-|92555161|92563017	1	5
chrX:69713225-69713325:69715257-69715303|+|69712446|69717029	1	428
chr11:89891312-89891406:89892406-89892505|+|89885652|89896116	0	4
chr12:22670919-22671071:22672048-22672173|-|22666313|22676359	0.0324963072378	677
chr15:72990332-72990378:72996764-72996822|+|72987569|73002040	0.414634146341	41
chr22:29120552-29120911:29120964-29121112|-|29115473|29121230	0.965616045845	1047
chr10:122551239-122551438:122589730-122589855|-|122536396|122610618	0	1
chr17:33434006-33434141:33434384-33434466|-|33433500|33445519	0	26
chr10:49632130-49632202:49632556-49632628|+|49628363|49633930	0.137795275591	254
chr12:104684770-104684882:104703536-104703728|+|104682818|104705067	0.884057971014	138
chr20:60839684-60839774:60846689-60846787|+|60838747|60847180	0.470588235294	34
chr3:97484834-97484933:97485475-97485534|+|97483821|97486924	0.76	175
chr4:81529486-81529537:81560871-81560989|+|81504337|81791146	0	4
chr21:26761225-26761394:26793019-26793112|-|26758651|26796865	1	4
chr8:30546677-30546836:30550485-30550572|-|30541716|30553896	0.36	25
chr8:122915677-122915779:122919882-122919949|+|122901216|123005836	0	31
chr17:52982849-52982928:52990026-52990176|+|52981153|52991108	0	6
chr15:65897466-65897574:65899496-65899780|-|65892267|65903435	0.112781954887	133
chr8:96048529-96048722:96052933-96053155|+|96047804|96053797	0.58064516129	93
chr18:37279512-37279599:37292619-37292767|-|37115579|37331292	0.621951219512	82
chr20:35236292-35236403:35238003-35238133|+|35236221|35240412	0.0127414714344	2433
chr4:185691408-185691486:185691552-185691630|-|185689604|185694234	0.977586206897	580
chr9:45151159-45151445:45164578-45164679|+|45139630|45209151	1	12
chr4:87256228-87256309:87273317-87273377|-|87115560|87275682	1	1
chr14:24429110-24429212:24434970-24435041|+|24424421|24435140	0.926829268293	123
chr1:59805629-59805741:59811918-59812070|+|59787422|59844420	0	4
chr4:1729434-1730514:1732114-1732115|+|1725597|1732613	0.993057564362	3457
chr7:102727315-102727384:102732923-102733100|+|102727211|102737723	0.0512820512821	507
chr9:108360911-108360982:108363198-108363322|+|108358938|108363425	0	35
chr1:74867522-74867641:74901763-74901816|+|74836076|74902157	0	2
chr11:27686807-27686939:27696843-27697687|+|27680775|27698528	0.833333333333	6
chr15:91157684-91157720:91161114-91161200|+|91150710|91162972	1	14
chr20:44045156-44045334:44047491-44047619|+|44044983|44047934	0.722222222222	36
chr14:69908785-69908983:69919957-69920026|+|69890919|69921528	0.264462809917	121
chr10:21846549-21846753:21860903-21860955|+|21827841|21875222	0.724770642202	218
chr7:130678740-130678852:130694467-130694537|-|130668868|130737183	0.0714285714286	14
chr5:27477745-27477908:27485032-27485136|+|27475802|27494341	0	1
chr14:104045707-104045828:104047905-104047993|+|104040507|104053610	0.71186440678	59
chr7:99264223-99264312:99264335-99264433|-|99262937|99264574	0.394736842105	38
chr5:27489388-27489493:27494225-27494442|+|27475802|27496055	0	2
chr19:36269365-36269503:36269556-36269601|+|36269262|36269933	1	79
chr22:41188528-41188680:41190517-41190584|-|41175129|41195026	0.4	65
chr10:7749163-7749196:7750984-7751154|+|7747145|7755143	0	4
chr12:104683243-104683320:104684770-104684882|+|104682818|104705067	0.175675675676	148
chr7:44092465-44092540:44096355-44096502|+|44089879|44097380	0	14
chr4:56471441-56471516:56473464-56473515|-|56466742|56473603	0.888888888889	27
chr7:91874215-91874485:91874740-91874888|-|91871451|91875157	1	16
chr13:111341131-111341251:111350264-111350314|-|111340365|111353784	0.907407407407	54
chr18:23658974-23659089:23660268-23660387|-|23658124|23667464	0.944237918216	269
chr11:65156855-65156999:65161043-65161145|+|65154592|65161511	0.219178082192	73
chr6:123022206-123022369:123022584-123022645|+|122996289|123038931	0	23
chr2:152363422-152363527:152364518-152364623|-|152362772|152369246	1	10
chr2:87016445-87016556:87016762-87016873|-|87015683|87017450	1	4
chr14:102729882-102729953:102744942-102745031|-|102718332|102749814	0.139240506329	79
chr20:48715418-48715518:48725509-48725648|-|48713357|48729643	0.764705882353	119
chrX:73166833-73167209:73182569-73182636|+|73164497|73218602	0.896551724138	58
chr8:130892621-130892704:130906732-130906810|-|130891717|130915557	0.525641025641	78
chr3:196803456-196803556:196807921-196807988|-|196802741|196812450	0.979710144928	345
chr2:213878514-213878658:213886716-213886854|-|213872808|213914436	0	13
chr10:97131082-97131184:97131740-97131806|-|97127456|97135729	0	2
chr13:51066786-51066897:51102001-51102200|+|51007686|51107329	1	23
chr7:53847849-53847923:53879200-53879264|-|53847731|53879352	1	26
chr6:98565114-98565197:98718473-98718532|+|98547146|98723039	0	49
chr18:43702432-43702556:43703264-43703330|+|43685334|43704787	0	35
chr21:40719172-40719218:40719304-40719404|-|40717200|40720217	1	196
chr6:56981223-56981345:56998944-56999013|-|56980361|57035802	0	10
chr8:30032600-30032706:30034641-30034730|+|30021691|30036923	0	27
chr1:184027294-184027374:184039749-184039866|+|184023997|184041290	0.413793103448	29
chr21:27369674-27369731:27372329-27372497|-|27354790|27394155	0.974038941588	2003
chr20:54963742-54963840:54965611-54965721|-|54963258|54967209	0.772621809745	431
chr1:146724277-146724390:146726524-146726631|+|146714480|146727467	0	191
chr7:123717300-123717426:123974300-123974444|+|123689278|123992869	0	2
chr6:127636279-127636283:127637594-127637647|-|127636041|127648146	0.997843278217	1391
chr2:70286774-70286812:70304432-70304513|-|70283042|70310638	0.727272727273	44
chr2:70286774-70286812:70310638-70310819|-|70283042|70312678	0.305555555556	108
chr20:44045156-44045334:44047491-44047619|+|44044983|44048143	1	3
chr5:131930560-131930736:131930795-131930893|+|131930369|131931264	0.712230215827	139
chr6:147232687-147232801:147322576-147322679|-|147172467|147395940	0	2
chr11:124747056-124747080:124747180-124747205|+|124746828|124747414	0.553191489362	94
chr7:44091428-44091541:44092465-44092540|+|44089879|44096355	0.158671586716	271
chr2:111966332-111966554:111991204-111991316|-|111966238|112005724	1	1
chr8:87507057-87507195:87517528-87517608|-|87500868|87519223	0.24	50
chr8:130924715-130924761:130961211-130961313|-|130916831|130983188	0.143884892086	139
chr6:72023547-72023867:72024409-72024488|-|72022849|72037680	0	6
chr12:121175639-121175791:121175851-121175991|+|121175270|121176082	0.949748743719	199
chr1:94937728-94937798:94939321-94939391|+|94933563|94940698	0.0215716486903	1947
chr11:18436730-18436848:18451283-18451457|+|18434390|18456286	0.111111111111	45
chr20:58663651-58663776:58673983-58674087|+|58663055|58675225	1	30
chr17:49365908-49365952:49371263-49371406|+|49365564|49374325	0.0145098039216	2550
chr6:158567813-158567945:158569896-158569986|-|158565452|158571484	0.121951219512	41
chrX:114858652-114858692:114863509-114863639|+|114856721|114864146	0.00196188340807	10704
chr2:98287682-98287769:98287793-98287962|+|98286297|98290918	0	14
chr5:121758562-121759434:121761046-121761226|+|121739560|121767663	0	3
chr5:68667860-68668044:68669656-68669914|+|68667384|68670454	0	52
chr2:202068452-202068489:202072797-202072906|+|202060671|202073792	0	25
chr12:58144224-58144346:58144438-58144548|-|58143287|58144705	0.952429149798	6916
chr1:110955660-110955716:110956773-110956853|+|110954915|110958630	0.347826086957	184
chr4:128859937-128859991:128861007-128861152|-|128854248|128863199	0.791666666667	24
chr7:34101613-34101659:34118596-34118798|+|34097775|34125367	1	2
chr13:52518244-52518427:52520419-52520614|-|52516690|52523797	0.25	16
chr20:58828416-58828556:58847124-58847298|+|58755971|58859534	1	10
chr19:5684829-5684916:5686910-5687002|+|5681282|5687292	1	5
chr5:139239473-139239497:139244699-139244758|-|139235363|139245133	1	12
chr9:127736453-127736555:127737525-127737668|-|127734123|127738392	0.644171779141	163
chrX:69715257-69715303:69717029-69717071|+|69713325|69718369	0	428
chr8:94719429-94719509:94720238-94720244|+|94717238|94721998	0.0786384976526	852
chr12:122709058-122709191:122709191-122709295|-|122701416|122710511	0.39603960396	101
chr2:169631705-169631825:169634322-169634447|-|169631461|169640464	1	6
chr2:180387608-180387647:180399433-180399515|-|180383365|180409553	1	6
chr10:124643240-124643447:124644232-124644368|+|124641183|124647784	0.295857988166	169
chrX:73166833-73167209:73214674-73214796|+|73164497|73219189	1	19
chr11:115069125-115069158:115080293-115080377|-|115049495|115085327	1	78
chr6:112020717-112020873:112021306-112021471|-|112017659|112024087	0.761642156863	1632
chrX:139795593-139795654:139813087-139813209|+|139793821|139816042	0	3
chr16:89592736-89592876:89595542-89595932|+|89590655|89597090	0.863636363636	22
chr10:25957144-25957259:25971449-25972411|+|25940728|26005673	1	21
chr13:76104249-76104402:76104446-76104541|-|76100775|76111799	0.433628318584	565
chrX:44919266-44919401:44919853-44920009|+|44918711|44920568	0.739130434783	506
chr16:67479714-67479868:67486140-67486263|-|67478609|67487446	0.149253731343	67
chr11:17948284-17948393:17981016-17981183|-|17899791|18010143	0.907692307692	325
chr16:90044046-90044210:90045217-90045286|+|90039173|90046649	0.134453781513	119
chr2:70304432-70304513:70310638-70310819|-|70283042|70312678	1	33
chr5:53636022-53636139:53691178-53691247|+|53616828|53692826	0	10
chr17:37933903-37934020:37944510-37944627|-|37922746|37947668	0	3
chr2:111789203-111789291:111806794-111806865|+|111753581|111850441	1	6
chr13:41040643-41040814:41044132-41044299|-|41034543|41048130	0	36
chr2:27822836-27822920:27823557-27823682|+|27822545|27824222	0	9
chr4:186434710-186435491:186435856-186436044|-|186427806|186444515	0.996363636364	275
chr12:72248564-72248633:72255184-72255276|+|72233591|72265849	0.181102362205	127
chr10:18795399-18795476:18803439-18803459|+|18789877|18803908	1	30
chr12:56225040-56225133:56226742-56226822|+|56224867|56227230	0.853333333333	75
chr6:70453675-70453773:70458115-70458181|-|70451769|70459232	0.230215827338	139
chr18:54726117-54726474:54727583-54727747|-|54725981|54737040	1	31
chr2:203789019-203789138:203806582-203806703|+|203782766|203817281	0.235294117647	17
chr18:43686670-43686799:43689612-43689750|+|43685334|43698146	0.8	15
chr17:28445097-28445191:28490084-28490180|+|28443881|28499559	0.990397805213	729
chr3:49459414-49459482:49459536-49459704|-|49459005|49459793	1	24
chr22:34543984-34544121:34557584-34557780|+|34505423|34567701	0	10
chr5:76385170-76385228:76401480-76401514|+|76383444|76414144	0.6	10
chr2:203789019-203789138:203807462-203807690|+|203782766|203817281	0.571428571429	7
chr6:152668193-152668370:152671302-152671470|-|152665362|152671752	0	1
chr2:188378342-188378373:188394090-188394212|-|188368497|188418926	0.815789473684	38
chr7:140058439-140058585:140064207-140064291|-|140055564|140069389	0.65873015873	126
chr4:130786232-130786264:130821692-130821809|+|130783923|130829788	0	6
chr2:27535860-27536021:27539944-27540101|-|27535639|27545314	0.111111111111	36
chr12:110385060-110385309:110389016-110389121|-|110377052|110390896	0	16
chr5:74109664-74109844:74130250-74130422|-|74101109|74134789	0.0747663551402	107
